City,Date,aggVODKA,aggRUM,aggBRANDIES,aggSCHNAPPS,aggWHISKIES,aggTEQUILA,aggSCOTCH,aggOTHER,aggLIQUEURS,numRecords,Volume Sold (Liters),Bottles Sold,Sale (Dollars)
ACKLEY,01/05/2015,2,0,0,0,0,0,0,0,0,2,22.5,16,137.0
ACKLEY,01/06/2014,2,0,0,0,1,0,0,0,0,3,31.5,18,210.0
ACKLEY,01/07/2013,1,0,0,0,1,0,0,0,0,2,19.5,18,142.8
ACKLEY,01/08/2013,1,0,0,0,0,0,0,0,1,2,11.620000000000001,9,159.75
ACKLEY,01/13/2014,0,1,0,0,0,0,0,0,0,1,9.0,12,151.44
ACKLEY,01/17/2012,1,0,0,0,0,0,0,0,0,1,31.5,18,377.46
ACKLEY,01/22/2013,1,0,0,0,0,0,0,0,0,1,9.0,24,74.16
ACKLEY,01/26/2015,0,0,0,2,1,0,0,0,0,3,25.5,22,205.4
ACKLEY,01/27/2014,0,1,0,0,1,0,0,0,0,2,6.75,5,90.94
ACKLEY,01/30/2012,0,0,0,0,0,0,0,1,0,1,3.0,4,20.24
ACKLEY,02/03/2014,1,1,0,0,1,0,0,0,0,3,18.5,25,286.77
ACKLEY,02/04/2013,0,2,0,0,1,0,0,0,1,4,12.0,15,184.5
ACKLEY,02/16/2015,0,1,0,0,0,0,0,0,1,2,13.5,10,176.3
ACKLEY,02/17/2014,0,1,0,0,1,0,0,0,0,2,18.0,24,260.76
ACKLEY,02/25/2013,1,0,0,0,0,0,0,0,0,1,10.5,6,64.74
ACKLEY,02/28/2012,1,0,0,0,0,0,0,0,0,1,21.0,12,123.6
ACKLEY,03/03/2014,1,0,0,0,3,0,0,0,0,4,35.25,23,256.23
ACKLEY,03/09/2015,1,0,0,0,0,0,0,0,0,1,18.0,24,120.24
ACKLEY,03/10/2014,2,0,0,0,0,0,0,0,0,2,13.5,18,150.18
ACKLEY,03/17/2014,1,0,0,0,0,0,0,0,0,1,10.5,6,132.72
ACKLEY,03/19/2012,1,0,0,0,0,0,0,0,0,1,9.0,12,58.56
ACKLEY,03/25/2013,0,0,0,0,0,0,0,1,0,1,5.25,3,29.22
ACKLEY,03/30/2015,0,0,0,0,0,0,0,1,0,1,7.0,4,39.0
ACKLEY,03/31/2014,1,0,0,0,0,0,0,0,0,1,21.0,12,129.12
ACKLEY,04/06/2015,0,1,0,0,0,0,0,0,0,1,0.5,1,8.25
ACKLEY,04/07/2014,0,0,0,0,3,0,0,0,1,4,27.0,28,280.58
ACKLEY,04/10/2012,1,0,0,0,0,0,0,0,0,1,10.5,6,61.8
ACKLEY,04/15/2013,0,0,0,0,1,0,0,0,0,1,5.25,3,87.42
ACKLEY,04/22/2013,0,0,0,0,0,0,0,1,0,1,10.5,6,65.94
ACKLEY,04/23/2012,1,0,0,0,1,0,0,0,0,2,21.0,12,132.6
ACKLEY,04/28/2014,0,0,0,0,1,0,0,0,0,1,1.12,3,9.21
ACKLEY,05/04/2015,0,0,0,0,2,0,0,0,1,3,6.0,12,126.16
ACKLEY,05/05/2014,1,0,0,0,1,0,0,1,0,3,22.5,22,158.66
