City,Date,aggVODKA,aggRUM,aggBRANDIES,aggSCHNAPPS,aggWHISKIES,aggTEQUILA,aggSCOTCH,aggOTHER,aggLIQUEURS,numRecords,Volume Sold (Liters),Bottles Sold,Sale (Dollars)
AMES,03/16/2016,179,75,25,53,230,40,8,101,59,770,5781.430000000001,5911,88464.59999999983
AMES,03/22/2016,60,15,10,11,81,10,3,27,11,228,1865.41,1855,28092.149999999994
AMES,03/23/2016,208,71,29,41,230,49,12,124,66,830,8429.440000000004,8477,131150.97999999992
AMES,03/24/2016,11,1,3,1,12,0,0,2,1,31,75.92000000000002,98,927.5
AMES,03/29/2016,18,5,4,1,18,1,1,17,2,67,563.1,593,7262.540000000002
AMES,03/30/2016,251,86,41,44,265,42,10,123,69,931,5772.43,6427,87508.85999999987
AMES,04/05/2016,62,19,10,6,64,3,1,25,3,193,2410.99,2154,26612.51000000001
AMES,04/06/2016,322,133,57,41,297,60,6,162,70,1148,10000.460000000012,10963,146509.58999999988
AMES,04/11/2016,3,3,0,1,13,0,0,1,0,21,81.52,66,907.74
AMES,04/12/2016,33,11,11,4,45,11,0,21,5,141,1415.11,1445,20683.02
AMES,04/13/2016,294,111,54,59,282,56,11,163,64,1094,10984.990000000009,11169,149801.26999999987
AMES,04/14/2016,0,0,0,0,1,0,0,0,1,2,5.0,5,103.95000000000002
AMES,04/19/2016,40,16,7,7,48,6,0,17,9,150,1080.78,1228,18422.33999999999
AMES,04/20/2016,313,93,47,58,300,75,17,128,86,1117,8317.710000000001,8853,125856.5
AMES,04/21/2016,5,1,0,2,2,0,0,3,1,14,162.0,174,3149.7
AMES,04/25/2016,23,1,0,6,5,0,0,2,5,42,574.75,622,6367.830000000001
AMES,04/26/2016,67,12,15,1,55,9,1,24,6,190,1537.2899999999997,1704,20886.469999999983
AMES,04/27/2016,330,103,41,44,335,58,17,160,63,1151,14076.76000000002,13747,208869.48000000019
ANAMOSA,02/01/2016,12,5,0,4,10,0,0,8,1,40,864.0,720,9520.8
ANAMOSA,02/08/2016,7,2,1,1,9,0,0,0,3,23,339.0,276,4126.5
ANAMOSA,02/15/2016,8,3,2,0,11,1,0,4,3,32,577.5,474,7391.220000000001
ANAMOSA,02/22/2016,10,5,1,2,10,0,0,5,0,33,496.5,426,6055.26
ANAMOSA,02/29/2016,7,4,0,1,10,2,0,3,1,28,478.5,390,5284.380000000001
ANAMOSA,03/07/2016,9,3,0,3,12,0,0,4,2,33,487.5,390,5547.420000000001
ANAMOSA,03/14/2016,12,5,1,1,9,0,0,2,0,30,514.5,438,6122.46
ANAMOSA,03/21/2016,102,45,23,58,167,25,3,79,63,565,3455.069999999999,3463,51191.05
ANAMOSA,03/28/2016,13,6,2,4,18,4,0,7,2,56,876.25,679,9435.71
ANAMOSA,04/04/2016,22,15,7,11,38,5,0,15,10,123,1295.6,1132,16354.279999999999
ANAMOSA,04/11/2016,15,5,3,5,26,2,0,11,2,69,599.1,490,8037.84
ANAMOSA,04/18/2016,23,10,5,7,37,3,0,15,7,107,892.0,829,11758.419999999996
ANAMOSA,04/25/2016,22,18,6,6,34,7,1,11,5,110,885.99,736,11121.139999999998
ANITA,02/01/2016,1,1,0,0,3,0,0,0,0,5,59.5,60,827.62
ANITA,02/08/2016,4,1,1,0,7,1,0,4,1,19,138.5,115,1341.0699999999997
ANITA,02/15/2016,7,4,0,2,8,2,1,8,0,32,178.5,230,1905.8400000000004
ANITA,02/22/2016,3,0,3,2,4,0,0,0,2,14,65.5,65,660.5200000000001
ANITA,02/29/2016,1,0,1,0,9,0,0,2,2,15,76.25,63,845.7500000000001
ANITA,03/07/2016,0,0,0,4,5,0,0,3,2,14,39.5,41,650.17
ANITA,03/14/2016,4,1,0,3,11,1,0,5,0,25,110.5,92,1236.6300000000003
ANITA,03/21/2016,10,4,0,4,10,0,0,1,2,31,217.85,278,2246.7400000000002
ANITA,03/28/2016,3,1,1,5,4,2,0,2,0,18,94.0,78,1265.2899999999995
ANITA,04/04/2016,5,1,0,2,7,0,0,0,0,15,64.75,56,715.3799999999999
ANITA,04/11/2016,2,1,0,0,9,1,0,1,0,14,57.25,47,633.21
ANITA,04/18/2016,3,1,1,0,5,1,0,1,1,13,86.0,91,1053.22
ANITA,04/25/2016,1,0,1,1,11,1,0,1,2,18,129.87,120,1361.3
ANKENY,02/01/2016,0,0,0,0,7,0,0,2,0,9,39.75,38,952.5000000000001
ANKENY,02/02/2016,146,32,14,16,148,22,11,85,24,498,4101.59,4243,62670.09999999997
ANKENY,02/03/2016,57,17,5,6,71,9,4,28,9,206,1493.48,1547,20336.010000000017
ANKENY,02/04/2016,22,12,1,0,34,1,0,7,4,81,323.12,402,4677.71
ANKENY,02/09/2016,111,33,10,13,138,12,4,45,24,390,3488.939999999999,3261,44863.22000000002
ANKENY,02/10/2016,22,15,6,3,43,4,3,24,13,133,2672.97,2144,29901.25
ANKENY,02/11/2016,45,19,3,7,59,10,1,28,4,176,1515.96,1444,24333.95000000003
ANKENY,02/16/2016,131,52,16,14,142,14,6,89,29,493,3686.299999999999,4299,57152.159999999974
ANKENY,02/17/2016,53,7,6,10,47,5,1,26,10,165,1737.0399999999995,1894,27591.79000000001
ANKENY,02/18/2016,38,16,2,8,77,10,1,23,11,186,4813.320000000001,3336,54987.44
ANKENY,02/19/2016,0,0,0,0,1,0,0,0,0,1,0.75,1,40.64
ANKENY,02/23/2016,125,33,13,14,118,10,7,55,26,401,2587.070000000001,2969,38818.049999999974
ANKENY,02/24/2016,39,9,7,7,48,7,4,27,13,161,1301.3499999999997,1408,20086.07
ANKENY,02/25/2016,31,13,2,5,56,5,3,20,5,140,1052.8700000000001,1083,17636.529999999995
ANKENY,02/29/2016,4,0,0,0,0,0,0,0,0,4,37.5,66,361.44000000000005
ANKENY,03/01/2016,129,53,13,12,147,22,3,50,26,455,3198.7799999999993,3373,46571.73999999997
ANKENY,03/02/2016,45,12,4,8,62,4,2,35,7,179,1078.34,1156,15283.740000000003
ANKENY,03/03/2016,40,15,3,5,54,7,2,16,8,150,1733.3600000000004,1810,27669.48000000002
ANKENY,03/08/2016,128,35,16,8,138,16,6,49,22,418,2883.22,3239,44613.32999999996
ANKENY,03/09/2016,31,10,7,6,48,4,4,34,11,155,1268.3999999999999,1236,18602.43
ANKENY,03/10/2016,46,17,4,7,58,8,2,23,6,171,2140.5499999999997,1855,27388.470000000016
ANKENY,03/15/2016,120,48,15,12,117,12,7,56,24,411,2971.4500000000007,3007,40920.43
ANKENY,03/16/2016,37,14,9,3,54,7,5,32,9,170,913.4300000000001,1014,13593.379999999992
ANKENY,03/17/2016,51,18,5,4,69,12,1,18,9,187,2745.7799999999997,2202,32299.13000000002
ANKENY,03/22/2016,105,37,11,10,116,18,4,54,24,379,2439.9000000000005,2731,37801.55000000001
ANKENY,03/23/2016,36,13,4,7,43,7,1,25,8,144,962.6600000000001,938,12291.069999999998
ANKENY,03/24/2016,37,15,2,3,58,4,1,18,5,143,3364.19,2510,40671.909999999996
ANKENY,03/28/2016,14,6,2,0,11,2,0,11,1,47,565.5,474,6957.780000000002
ANKENY,03/29/2016,133,53,17,4,158,9,5,51,31,461,3650.6500000000005,3865,55820.09999999995
ANKENY,03/30/2016,60,17,8,4,62,4,1,23,7,186,1890.5499999999997,1840,29731.619999999988
ANKENY,03/31/2016,37,16,3,4,50,9,0,23,10,152,1843.9999999999998,1857,22352.550000000017
ANKENY,04/05/2016,98,27,16,9,111,21,6,62,17,367,4908.549999999999,4811,67888.39999999992
ANKENY,04/06/2016,48,12,7,11,62,10,7,35,13,205,2540.44,2058,27520.98000000001
ANKENY,04/07/2016,51,19,3,4,65,3,1,19,5,170,1851.5500000000004,1821,31952.240000000034
ANKENY,04/12/2016,143,50,14,13,145,21,8,85,23,502,3831.010000000001,3828,54639.81
ANKENY,04/13/2016,48,23,10,10,66,13,2,36,12,220,968.5700000000002,1126,14134.269999999997
ANKENY,04/14/2016,48,19,2,6,68,17,1,22,7,190,1424.7399999999996,1369,22591.760000000006
ANKENY,04/19/2016,130,44,13,17,130,12,11,58,22,437,3179.749999999999,3287,49745.84999999999
ANKENY,04/20/2016,53,8,8,9,66,7,7,35,14,207,2609.69,2493,39181.19000000003
ANKENY,04/21/2016,34,15,2,5,50,9,3,21,8,147,2263.4,1909,32731.72000000001
ANKENY,04/25/2016,7,6,2,1,5,2,0,3,2,28,132.35,143,1990.1900000000003
ANKENY,04/26/2016,137,55,12,10,140,14,4,65,23,460,3878.41,3706,46315.61000000001
ANKENY,04/27/2016,46,14,9,13,62,6,1,37,13,201,2119.84,2014,26933.00999999998
ANKENY,04/28/2016,47,15,4,2,67,14,3,21,6,179,4249.94,3567,71811.86
ANTHON,02/10/2016,1,1,0,0,3,0,0,0,0,5,58.5,54,841.6199999999999
ANTHON,02/24/2016,2,1,0,0,7,1,0,3,0,14,65.0,64,1024.81
ANTHON,03/16/2016,0,1,1,0,7,0,0,0,0,9,96.6,144,1503.36
ANTHON,03/23/2016,0,0,0,1,3,1,0,1,0,6,64.5,66,774.36
ANTHON,04/06/2016,3,1,1,1,7,0,0,1,1,15,134.6,153,1621.8899999999999
ANTHON,04/13/2016,3,0,1,0,8,1,0,0,1,14,89.75,102,1399.49
ANTHON,04/20/2016,0,1,0,0,4,1,0,0,0,6,58.5,54,779.7000000000002
ANTHON,04/27/2016,1,0,0,0,6,0,0,0,0,7,57.1,104,821.0899999999999
ARLINGTON,02/08/2016,2,1,5,1,14,0,0,0,0,23,93.67000000000002,112,1063.55
ARLINGTON,02/22/2016,6,0,1,4,13,0,0,3,0,27,86.79999999999998,115,838.92
ARLINGTON,03/21/2016,2,2,3,1,17,1,0,4,0,30,107.4,110,1251.0300000000002
ARLINGTON,04/04/2016,3,1,2,0,13,0,0,1,0,20,103.5,100,1151.7399999999998
ARLINGTON,04/25/2016,5,2,2,0,8,1,0,7,0,25,126.1,116,1189.3000000000002
ARMSTRONG,02/02/2016,3,0,0,0,3,0,0,0,0,6,97.5,102,865.92
ARMSTRONG,02/23/2016,3,2,0,0,2,0,0,0,0,7,99.0,120,1100.88
ARMSTRONG,03/22/2016,4,2,0,1,6,0,0,0,0,13,92.25,120,1163.16
ARMSTRONG,04/05/2016,2,1,0,0,4,0,0,0,0,7,102.0,120,917.2800000000002
ARMSTRONG,04/19/2016,2,3,0,0,1,0,0,0,1,7,96.0,90,1297.2599999999998
ARNOLD'S PARK,03/22/2016,19,6,3,2,31,3,0,9,2,75,187.25,182,3069.040000000001
ARNOLDS PARK,02/02/2016,20,8,2,3,33,6,1,6,7,86,466.57000000000005,479,6651.389999999999
ARNOLDS PARK,02/09/2016,5,3,0,3,9,0,0,1,1,22,241.88,226,3195.9999999999995
ARNOLDS PARK,02/16/2016,13,8,3,4,31,7,0,5,7,78,362.44,385,5131.710000000001
ARNOLDS PARK,02/23/2016,17,2,5,0,28,3,0,7,1,63,310.59999999999997,306,3617.440000000001
ARNOLDS PARK,03/01/2016,11,4,1,4,21,6,0,4,6,57,288.13,353,3927.399999999999
ARNOLDS PARK,03/08/2016,17,4,2,3,21,5,1,5,5,63,303.02,309,4787.090000000001
ARNOLDS PARK,03/15/2016,20,7,2,10,25,3,0,6,10,83,377.35,424,4966.39
ARNOLDS PARK,03/22/2016,17,7,1,5,24,5,0,12,6,77,401.39000000000004,408,5468.110000000001
ARNOLDS PARK,03/29/2016,26,3,2,9,19,3,1,7,2,72,356.59999999999997,384,4894.14
ARNOLDS PARK,04/05/2016,15,6,6,4,23,3,0,4,4,65,326.59000000000003,355,4842.94
ARNOLDS PARK,04/12/2016,21,2,1,5,17,3,0,3,4,56,327.37,344,4342.5599999999995
ARNOLDS PARK,04/19/2016,23,4,1,5,30,3,1,14,7,88,439.0,464,6465.289999999999
ARNOLDS PARK,04/26/2016,22,4,4,3,36,5,0,9,5,88,375.54999999999995,418,5425.41
ATLANTIC,02/01/2016,22,5,1,5,32,4,3,11,6,89,862.3,739,11009.969999999996
ATLANTIC,02/08/2016,39,15,5,13,72,12,3,24,10,193,2534.6,2077,30495.780000000006
ATLANTIC,02/15/2016,37,16,3,12,80,2,2,25,13,190,1762.8699999999997,1716,24495.940000000013
ATLANTIC,02/22/2016,31,10,3,15,50,7,0,19,12,147,1440.05,1291,16452.820000000003
ATLANTIC,02/29/2016,19,10,0,7,36,3,1,14,7,97,811.8499999999999,734,11219.759999999995
ATLANTIC,03/07/2016,47,25,3,5,79,20,1,29,13,222,1768.9,1702,22980.079999999987
ATLANTIC,03/14/2016,42,15,4,9,69,9,1,23,9,181,1433.95,1518,19413.329999999994
ATLANTIC,03/21/2016,42,24,3,11,72,11,0,18,13,194,1565.05,1563,20382.829999999994
ATLANTIC,03/28/2016,28,8,2,0,46,2,1,7,5,99,889.6999999999999,760,11436.099999999999
ATLANTIC,04/04/2016,48,18,4,10,67,7,2,28,9,193,1986.1200000000001,1707,25230.98
ATLANTIC,04/11/2016,36,16,0,10,67,9,1,25,12,176,1467.52,1480,21806.099999999995
ATLANTIC,04/18/2016,33,18,2,6,56,4,1,7,11,138,1226.6999999999998,1129,14676.289999999994
ATLANTIC,04/25/2016,47,15,6,17,66,7,0,24,7,189,2288.98,1985,28575.00000000001
AUDUBON,02/08/2016,10,4,3,1,11,3,0,4,1,37,347.0,283,3450.7999999999997
AUDUBON,02/15/2016,4,2,3,3,6,1,0,3,0,22,224.0,212,2152.42
AUDUBON,02/22/2016,9,3,1,1,12,1,0,3,2,32,234.75,211,2614.8300000000004
AUDUBON,02/29/2016,7,3,0,1,12,1,0,3,1,28,245.75,209,2214.39
AUDUBON,03/07/2016,7,2,2,1,10,1,0,6,1,30,224.25,175,2225.28
AUDUBON,03/14/2016,14,9,2,6,23,4,0,8,2,68,347.68,450,5054.749999999999
AUDUBON,03/21/2016,6,3,1,1,13,1,0,3,1,29,289.75,267,3371.2200000000003
AUDUBON,03/28/2016,2,1,1,0,3,0,0,3,0,10,126.0,96,1078.44
AUDUBON,04/04/2016,10,4,3,1,12,2,0,2,2,36,239.5,236,2829.2500000000005
AUDUBON,04/11/2016,2,2,2,5,5,1,0,7,0,24,186.5,161,1678.5100000000002
AUDUBON,04/18/2016,13,6,0,2,15,1,0,4,0,41,345.49,318,3419.9999999999995
AUDUBON,04/25/2016,5,2,0,0,6,0,0,2,0,15,126.75,116,1354.6900000000003
