City,Date,aggVODKA,aggRUM,aggBRANDIES,aggSCHNAPPS,aggWHISKIES,aggTEQUILA,aggSCOTCH,aggOTHER,aggLIQUEURS,numRecords,Volume Sold (Liters),Bottles Sold,Sale (Dollars)
ACKLEY,01/05/2015,2,0,0,0,0,0,0,0,0,2,20.25,27,203.45999999999998
ACKLEY,01/06/2014,0,1,0,0,2,0,0,1,0,4,19.5,18,170.96
ACKLEY,01/07/2013,1,0,0,0,0,0,0,1,0,2,11.25,15,73.74000000000001
ACKLEY,01/08/2013,0,1,0,0,0,0,0,0,0,1,1.88,5,33.7
ACKLEY,01/13/2014,0,0,0,1,0,0,0,0,0,1,9.0,12,156.12
ACKLEY,01/16/2012,0,0,0,0,1,0,0,0,1,2,7.5,10,185.57999999999998
ACKLEY,01/16/2015,0,0,0,0,2,0,0,0,0,2,18.0,36,235.56
ACKLEY,01/26/2015,1,0,0,0,4,1,0,0,0,6,53.5,46,535.6800000000001
ACKLEY,01/27/2014,0,0,0,0,2,0,0,2,0,4,25.5,18,225.93
ACKLEY,01/30/2012,3,0,0,0,0,0,0,0,0,3,15.0,20,157.96
ACKLEY,02/03/2014,1,0,0,0,0,0,0,0,0,1,42.0,24,530.88
ACKLEY,02/06/2012,0,0,0,1,0,0,0,0,0,1,5.25,3,31.86
ACKLEY,02/07/2012,0,0,0,0,1,0,0,0,0,1,1.5,4,36.36
ACKLEY,02/12/2013,0,0,0,0,1,0,0,0,0,1,2.25,6,18.42
ACKLEY,02/16/2015,4,1,1,0,0,0,0,1,0,7,49.5,50,564.41
ACKLEY,02/19/2013,1,0,0,0,2,1,0,0,0,4,34.5,36,499.79999999999995
ACKLEY,02/25/2013,0,1,0,0,2,0,0,0,0,3,18.0,24,207.42
ACKLEY,02/28/2012,1,0,0,0,0,0,0,0,0,1,9.0,12,58.56
ACKLEY,03/03/2014,1,1,0,0,2,0,0,0,1,5,35.75,29,418.34
ACKLEY,03/05/2013,2,0,0,0,0,0,0,0,0,2,9.6,13,70.44
ACKLEY,03/06/2012,0,1,0,0,0,0,0,0,0,1,9.0,12,152.88
ACKLEY,03/10/2014,2,0,0,0,3,0,0,1,0,6,63.0,52,457.14
ACKLEY,03/12/2013,0,0,0,0,1,0,0,0,0,1,9.0,12,94.08
ACKLEY,03/17/2014,0,0,0,0,0,1,0,0,0,1,1.12,3,63.0
ACKLEY,03/18/2013,0,0,0,0,2,0,0,0,0,2,15.0,12,145.8
ACKLEY,03/19/2012,1,0,0,0,2,0,0,0,0,3,16.5,14,139.95999999999998
ACKLEY,03/20/2012,1,1,0,0,0,0,0,0,0,2,11.5,8,78.3
ACKLEY,03/25/2013,0,1,0,0,0,0,0,0,1,2,6.75,5,117.69999999999999
ACKLEY,03/27/2012,1,0,0,0,0,0,0,0,0,1,9.0,12,116.88
ACKLEY,03/30/2015,0,0,0,1,2,0,0,0,1,4,39.0,28,429.24
ACKLEY,04/02/2013,1,0,0,0,1,0,0,0,0,2,12.75,12,130.44
ACKLEY,04/06/2015,0,1,0,0,1,0,0,0,0,2,21.5,13,334.25
ACKLEY,04/07/2014,0,0,0,0,1,0,0,0,0,1,10.5,6,94.02
ACKLEY,04/09/2012,0,0,0,0,2,0,0,0,0,2,6.75,5,86.32
ACKLEY,04/13/2015,0,1,0,0,0,0,0,1,0,2,19.5,18,228.0
ACKLEY,04/14/2014,1,1,0,0,0,0,0,0,0,2,22.0,14,145.62
ACKLEY,04/15/2013,0,0,0,0,2,0,0,1,0,3,10.5,9,184.26
ACKLEY,04/20/2015,1,0,0,0,1,0,0,0,0,2,19.5,18,226.98000000000002
ACKLEY,04/22/2013,0,0,0,0,1,0,0,0,0,1,10.5,6,67.14
