City,Date,aggVODKA,aggRUM,aggBRANDIES,aggSCHNAPPS,aggWHISKIES,aggTEQUILA,aggSCOTCH,aggOTHER,aggLIQUEURS,numRecords,Volume Sold (Liters),Bottles Sold,Sale (Dollars)
ACKLEY,11/05/2012,2,1,0,0,0,0,0,0,0,3,26.25,15,207.66000000000003
ACKLEY,11/12/2012,1,0,0,0,0,0,0,0,0,1,10.5,6,64.2
ACKLEY,11/13/2014,1,0,0,0,2,1,0,1,0,5,28.5,22,241.98000000000002
ACKLEY,11/16/2015,0,0,0,0,1,0,0,0,2,3,6.5,12,109.82
ACKLEY,11/18/2013,2,0,2,0,2,0,0,1,0,7,60.75,57,539.19
ACKLEY,11/20/2015,1,0,0,0,0,0,0,3,0,4,11.5,10,123.56
ACKLEY,11/30/2015,1,0,0,0,0,0,0,0,1,2,13.5,9,134.49
ACKLEY,12/01/2014,0,0,0,0,1,0,0,0,0,1,1.0,2,27.18
ACKLEY,12/02/2013,1,0,0,1,0,0,0,0,0,2,18.0,24,304.56
ACKLEY,12/08/2014,0,0,1,0,3,0,0,1,1,6,57.0,60,656.97
ACKLEY,12/09/2013,0,1,0,0,0,0,0,0,1,2,6.75,12,157.5
ACKLEY,12/16/2013,0,0,0,0,2,0,0,1,0,3,24.0,24,322.86
ACKLEY,12/20/2013,0,0,0,1,0,0,0,0,0,1,2.25,6,47.94
ACKLEY,12/27/2013,0,0,1,0,0,0,0,0,0,1,9.0,12,103.56
ACKLEY,12/28/2012,1,1,0,0,2,0,0,1,0,5,29.25,31,317.07
ACKLEY,12/29/2014,0,0,0,0,2,0,0,0,0,2,14.5,10,164.94
ACKLEY,12/31/2012,2,0,0,1,0,0,0,0,0,3,21.0,22,232.44
ADAIR,01/02/2013,0,1,0,0,0,0,0,0,0,1,10.5,6,157.44
ADAIR,01/04/2012,1,0,0,0,1,0,0,0,0,2,9.5,13,156.34
ADAIR,01/05/2015,0,1,0,0,1,0,0,0,0,2,21.0,12,256.08
ADAIR,01/06/2014,0,1,0,0,3,0,0,1,0,5,40.5,66,848.04
ADAIR,01/09/2013,0,0,0,0,1,0,0,0,0,1,6.0,12,155.28
ADAIR,01/11/2012,2,0,0,0,0,0,0,0,0,2,19.5,18,264.53999999999996
ADAIR,01/13/2014,0,1,0,0,0,0,0,0,0,1,10.5,6,153.72
ADAIR,01/16/2015,0,0,0,0,1,0,0,0,0,1,10.5,6,94.08
ADAIR,01/25/2012,0,0,0,0,1,0,0,0,0,1,10.5,6,94.02
ADAIR,01/26/2015,1,0,0,0,2,0,0,0,0,3,24.0,41,240.0
ADAIR,01/27/2014,0,0,0,0,1,0,0,0,0,1,9.0,12,161.64
ADAIR,02/01/2012,0,1,0,0,0,0,0,0,0,1,0.5,1,8.25
ADAIR,02/08/2012,0,0,0,0,1,0,0,1,0,2,18.0,36,173.4
ADAIR,02/09/2015,0,0,0,0,0,0,0,2,0,2,15.0,24,194.4
ADAIR,02/15/2012,0,0,0,0,1,0,0,0,0,1,4.5,6,162.78
ADAIR,02/16/2015,0,0,1,0,1,0,0,0,0,2,9.3,30,266.52
ADAIR,02/20/2013,1,0,0,0,1,0,0,0,0,2,18.6,60,175.68
ADAIR,02/24/2014,1,0,0,0,1,0,0,0,0,2,18.0,24,242.51999999999998
ADAIR,02/29/2012,0,1,0,0,2,0,0,0,0,3,15.0,21,367.16999999999996
ADAIR,03/06/2013,0,0,0,0,3,0,0,0,1,4,19.2,44,318.78
ADAIR,03/07/2012,0,1,0,0,0,0,0,0,0,1,9.0,24,154.8
ADAIR,03/13/2013,1,0,0,0,1,0,0,0,0,2,19.5,30,175.14
ADAIR,03/20/2013,0,0,0,0,2,0,0,0,0,2,19.5,30,204.42000000000002
ADAIR,03/21/2012,1,1,0,0,1,0,0,0,0,3,27.6,38,289.8
ADAIR,03/23/2015,0,0,0,0,1,0,0,0,0,1,9.0,12,161.64
ADAIR,04/04/2012,0,0,0,0,1,0,0,1,0,2,10.0,14,95.11999999999999
ADAIR,04/07/2014,0,0,0,0,1,0,0,0,0,1,9.0,12,94.08
ADAIR,04/11/2012,0,0,1,0,1,0,0,0,0,2,18.0,24,355.56
ADAIR,04/18/2012,1,0,0,0,1,0,0,0,0,2,19.5,30,190.01999999999998
ADAIR,04/20/2015,1,0,0,0,0,0,0,0,0,1,9.0,12,148.56
ADAIR,04/24/2013,0,1,0,0,0,0,0,0,0,1,10.5,6,157.44
ADAIR,04/27/2015,1,1,0,2,0,0,0,0,0,4,28.5,42,340.2
ADAIR,04/28/2014,2,0,0,0,1,0,0,0,0,3,28.5,30,369.06
ADAIR,05/08/2013,0,0,0,0,2,0,0,0,0,2,19.5,18,183.6
ADAIR,05/09/2012,0,0,0,0,1,0,0,0,1,2,1.5,2,54.199999999999996
ADAIR,05/12/2014,3,1,0,0,0,0,0,0,0,4,37.5,66,394.62
ADAIR,05/18/2015,1,0,0,0,0,0,0,0,0,1,21.0,12,129.12
ADAIR,06/05/2013,1,0,1,0,3,0,0,0,0,5,66.0,72,696.96
ADAIR,06/06/2012,1,0,0,1,0,0,0,0,0,2,27.0,36,218.52
ADAIR,06/08/2015,1,0,0,0,0,0,0,0,0,1,6.0,10,118.8
ADAIR,06/09/2014,0,1,0,0,0,0,0,1,0,2,15.0,36,279.72
ADAIR,06/13/2012,0,0,0,0,2,0,0,0,0,2,15.0,12,256.8
ADAIR,06/22/2015,0,0,0,0,2,0,0,0,0,2,18.0,24,220.2
ADAIR,06/26/2013,0,0,0,0,2,1,0,1,1,5,28.25,46,638.58
ADAIR,06/27/2012,0,0,0,1,4,2,0,0,0,7,24.740000000000002,54,427.14000000000004
ADAIR,07/06/2015,1,0,0,0,3,0,0,0,0,4,34.5,40,505.26
ADAIR,07/07/2014,2,0,0,0,0,0,0,0,1,3,27.0,36,388.56
ADAIR,07/11/2012,1,1,0,0,0,0,0,0,0,2,27.0,48,278.88
ADAIR,07/15/2013,0,0,1,0,0,0,0,0,1,2,3.4,4,106.33999999999999
ADAIR,07/18/2012,0,1,0,0,0,0,0,1,0,2,18.0,24,288.24
ADAIR,07/25/2012,0,0,0,0,2,0,0,0,0,2,18.0,36,280.32
ADAIR,07/28/2014,1,0,0,0,1,0,0,0,0,2,15.0,12,227.4
ADAIR,07/29/2013,1,1,0,0,0,0,0,0,0,2,15.0,24,296.88
ADAIR,08/01/2012,0,0,0,0,1,0,0,0,0,1,9.0,12,94.08
ADAIR,08/03/2015,1,0,0,0,0,0,0,0,0,1,9.0,24,74.64
ADAIR,08/08/2012,2,1,0,0,0,0,0,0,0,3,22.8,15,251.88
ADAIR,08/15/2012,1,0,0,0,0,0,0,0,0,1,4.5,6,67.14
ADAIR,08/18/2014,0,1,0,0,0,0,0,0,0,1,9.0,12,153.0
ADAIR,08/19/2013,0,0,0,0,0,0,0,0,1,1,9.0,24,234.48
ADAIR,08/22/2012,2,0,0,0,0,0,0,0,0,2,12.75,12,102.3
ADAIR,08/25/2014,0,1,0,0,1,0,0,0,0,2,21.0,36,322.2
ADAIR,08/31/2015,1,0,0,0,1,0,0,0,0,2,27.0,60,310.91999999999996
ADAIR,09/05/2012,0,1,0,0,0,0,0,0,1,2,10.5,18,207.36
ADAIR,09/08/2014,0,0,0,0,2,0,0,0,0,2,18.0,24,271.56
ADAIR,09/12/2012,1,0,0,0,2,0,0,0,0,3,40.5,30,535.5600000000001
ADAIR,09/16/2013,2,1,0,0,0,0,0,0,0,3,27.0,60,438.12
ADAIR,09/22/2014,0,1,0,0,1,0,0,0,0,2,19.5,18,256.2
ADAIR,09/23/2013,2,0,0,0,1,0,0,0,0,3,12.1,10,105.38
ADAIR,09/26/2012,0,0,0,0,0,1,0,0,0,1,4.5,6,92.88
ADAIR,09/29/2014,0,0,0,0,1,0,0,0,0,1,9.0,12,179.4
ADAIR,10/03/2012,1,0,0,0,0,0,0,0,0,1,9.0,12,59.52
ADAIR,10/05/2015,3,0,0,0,1,0,0,0,0,4,34.5,40,489.48
ADAIR,10/10/2012,0,0,0,0,2,0,0,0,0,2,14.5,20,514.22
ADAIR,10/17/2012,1,0,0,0,0,1,0,0,0,2,12.0,9,113.55
ADAIR,10/20/2014,0,0,0,0,2,0,0,0,0,2,19.5,30,331.92
ADAIR,10/26/2015,0,1,0,0,1,0,0,0,0,2,15.0,24,287.88
ADAIR,10/28/2013,0,0,0,0,2,0,0,0,0,2,19.5,30,161.7
ADAIR,10/31/2012,1,0,0,0,1,0,0,0,0,2,19.5,30,129.0
ADAIR,11/03/2014,0,0,0,0,1,0,0,0,0,1,10.5,6,94.08
ADAIR,11/04/2013,1,0,0,1,0,0,0,1,0,3,27.0,36,304.32
ADAIR,11/07/2012,0,0,0,0,1,0,0,0,0,1,9.0,12,325.56
ADAIR,11/16/2015,0,0,0,0,1,0,0,0,0,1,9.0,12,94.2
ADAIR,11/18/2013,2,1,0,0,0,0,0,0,1,4,17.2,33,447.65999999999997
ADAIR,11/21/2014,1,0,0,0,2,0,0,0,0,3,28.5,42,321.72
ADAIR,11/28/2012,0,0,1,0,2,0,0,0,0,3,15.75,24,246.12
ADAIR,11/30/2015,0,0,0,0,4,0,0,0,0,4,15.75,24,413.76
ADAIR,12/08/2014,1,0,0,0,1,0,0,0,0,2,19.5,18,149.7
ADAIR,12/16/2013,0,1,0,0,1,0,0,1,0,3,30.0,48,372.48
ADAIR,12/19/2014,0,1,0,0,0,0,0,0,0,1,10.5,6,162.0
ADAIR,12/26/2014,0,0,0,0,0,0,0,0,1,1,9.0,12,180.0
ADEL,01/03/2013,1,0,0,0,2,0,0,0,0,3,3.85,6,102.22999999999999
ADEL,01/06/2015,2,0,0,1,4,0,0,0,0,7,47.85,76,683.19
ADEL,01/07/2013,1,0,0,0,1,0,0,0,0,2,18.0,24,278.4
ADEL,01/07/2014,0,0,0,0,3,0,0,1,0,4,37.5,42,451.55999999999995
ADEL,01/09/2012,2,0,0,0,1,1,0,2,0,6,20.0,36,188.43
ADEL,01/10/2013,0,0,0,0,1,0,0,2,0,3,12.0,22,131.22
ADEL,01/12/2012,0,0,0,0,1,0,0,0,0,1,2.25,6,16.8
ADEL,01/13/2015,1,0,0,0,1,0,0,0,0,2,30.0,24,306.48
ADEL,01/14/2013,0,1,1,0,1,0,0,0,0,3,15.0,20,164.08
ADEL,01/14/2014,0,0,0,1,1,0,0,0,0,2,6.0,8,181.74
ADEL,01/16/2012,2,0,0,0,6,0,0,0,0,8,38.25,30,353.6
ADEL,01/17/2013,0,0,0,0,1,0,0,0,0,1,9.0,12,94.08
ADEL,01/19/2012,0,0,0,0,2,0,0,0,0,2,22.5,30,262.8
ADEL,01/20/2015,2,3,0,0,1,0,0,2,0,8,53.7,72,621.42
ADEL,01/21/2013,0,3,0,0,0,0,0,0,0,3,16.5,22,219.8
ADEL,01/21/2014,0,0,0,0,4,0,0,1,0,5,37.2,32,294.65999999999997
ADEL,01/23/2012,2,0,0,0,3,1,0,3,0,9,47.0,37,463.8499999999999
ADEL,01/24/2013,1,2,0,0,3,0,0,0,1,7,41.25,48,531.24
ADEL,01/26/2012,0,0,0,0,1,0,0,0,0,1,31.5,18,282.06
ADEL,01/27/2015,2,0,0,0,2,0,0,0,1,5,33.5,40,489.16999999999996
ADEL,01/28/2013,1,0,0,0,1,0,0,0,0,2,271.5,162,1848.72
ADEL,01/28/2014,1,1,2,0,2,0,0,1,0,7,32.0,35,381.42999999999995
ADEL,01/30/2012,0,2,1,0,0,0,0,2,0,5,19.0,16,226.51999999999998
ADEL,01/31/2013,0,0,0,0,2,0,0,0,0,2,2.55,7,28.32
ADEL,02/02/2012,0,0,0,0,1,1,0,0,0,2,9.0,12,172.32
ADEL,02/03/2015,0,1,0,0,3,0,0,1,0,5,32.25,46,541.86
ADEL,02/04/2014,1,1,0,0,2,0,0,0,0,4,24.0,39,254.31
ADEL,02/06/2012,1,0,0,0,4,0,0,1,0,6,19.62,25,214.07000000000002
ADEL,02/07/2013,1,0,0,0,1,0,0,0,0,2,19.5,18,133.56
ADEL,02/09/2012,1,0,0,0,2,0,0,1,0,4,2.8000000000000003,6,55.44
ADEL,02/10/2015,1,1,0,0,1,1,0,2,0,6,184.5,222,3520.7999999999997
ADEL,02/11/2013,1,0,0,0,1,0,0,0,0,2,18.0,24,179.16
ADEL,02/11/2014,0,1,0,0,1,0,0,2,0,4,33.75,21,306.27
ADEL,02/13/2012,1,1,0,0,1,0,0,1,0,4,22.5,36,203.06
ADEL,02/14/2013,2,1,0,0,1,0,0,0,0,4,24.6,31,229.56
ADEL,02/16/2012,1,0,0,0,1,0,0,0,0,2,19.5,18,158.28
ADEL,02/17/2015,2,1,0,0,4,1,0,1,0,9,68.25,64,1000.0200000000001
ADEL,02/18/2013,1,0,1,0,1,0,0,0,0,3,9.0,12,151.1
ADEL,02/18/2014,2,0,0,0,2,1,0,1,0,6,33.1,36,332.04
ADEL,02/21/2013,3,0,0,0,0,0,0,0,0,3,21.75,24,265.32
ADEL,02/23/2012,0,0,0,0,0,0,0,1,1,2,9.0,12,138.84
ADEL,02/24/2015,1,0,1,1,2,0,0,1,0,6,47.25,90,634.08
ADEL,02/25/2013,1,0,0,0,5,1,0,1,0,8,103.5,82,1182.02
ADEL,02/25/2014,4,1,0,0,0,0,0,2,0,7,42.12,76,511.59000000000003
ADEL,02/27/2012,1,0,0,0,1,0,0,0,0,2,12.0,8,79.58
ADEL,02/28/2013,1,0,0,0,0,0,0,0,0,1,2.25,6,40.5
ADEL,03/01/2012,0,0,0,0,1,0,0,0,0,1,9.0,12,94.08
ADEL,03/03/2015,2,0,0,0,4,0,0,1,0,7,189.1,117,2595.57
ADEL,03/04/2013,2,0,0,0,2,0,0,1,0,5,42.0,32,314.2
ADEL,03/04/2014,1,1,0,0,0,0,0,0,1,3,21.0,21,337.65
ADEL,03/05/2012,0,0,0,0,1,0,0,0,0,1,3.0,4,38.36
ADEL,03/08/2012,2,0,0,0,2,0,0,0,0,4,15.75,24,244.62
ADEL,03/10/2015,1,1,0,0,3,0,0,2,0,7,40.120000000000005,48,612.37
ADEL,03/11/2013,0,0,1,0,1,0,0,3,0,5,48.0,48,453.05999999999995
ADEL,03/11/2014,2,0,0,0,0,0,0,0,0,2,18.0,24,322.2
ADEL,03/15/2012,1,0,0,0,0,0,0,0,0,1,4.5,6,71.64
ADEL,03/17/2015,1,0,0,0,0,0,0,1,0,2,16.5,16,370.56
ADEL,03/18/2013,0,2,0,1,3,0,0,2,0,8,226.0,144,2934.0000000000005
ADEL,03/18/2014,3,1,1,0,2,0,0,2,0,9,38.95,34,393.93
ADEL,03/21/2013,1,1,0,0,0,1,0,0,0,3,5.6,8,105.57
ADEL,03/22/2012,0,0,0,0,1,0,0,0,0,1,2.25,6,27.6
ADEL,03/24/2015,2,0,0,0,1,0,0,2,1,6,49.87,36,471.86999999999995
ADEL,03/25/2013,1,0,1,0,1,0,0,1,0,4,40.5,54,739.74
ADEL,03/25/2014,2,0,0,0,0,0,0,0,0,2,33.75,21,237.09
ADEL,03/29/2012,1,0,0,0,3,0,0,1,0,5,12.75,21,216.76
ADEL,03/31/2015,1,0,0,0,1,1,0,0,0,3,17.25,29,226.54000000000002
ADEL,04/01/2013,0,0,0,0,1,0,0,0,0,1,9.0,12,220.32
ADEL,04/01/2014,0,0,1,0,4,0,0,1,1,7,52.8,47,661.58
ADEL,04/04/2013,0,1,0,0,0,0,0,0,0,1,9.0,12,152.88
ADEL,04/05/2012,1,0,0,0,0,0,0,0,1,2,9.0,12,175.86
ADEL,04/07/2015,0,0,0,0,0,0,0,1,0,1,5.25,3,59.94
ADEL,04/08/2013,3,0,0,0,0,0,0,0,0,3,56.25,75,753.15
ADEL,04/08/2014,3,0,0,0,1,0,0,0,0,4,36.6,84,294.72
ADEL,04/11/2013,0,0,0,0,1,0,0,0,0,1,10.5,6,94.02
ADEL,04/12/2012,0,0,0,0,0,0,0,0,1,1,1.5,4,37.36
ADEL,04/14/2015,0,1,0,0,6,0,0,1,1,9,90.85,114,1568.8899999999999
ADEL,04/15/2013,1,0,0,0,1,0,0,1,0,3,51.0,36,502.08000000000004
ADEL,04/15/2014,1,2,0,1,1,2,0,2,0,9,56.07,53,640.22
ADEL,04/18/2013,1,0,0,0,0,0,0,0,0,1,10.5,6,62.28
ADEL,04/19/2012,1,0,0,0,0,1,0,1,0,3,18.0,30,198.41999999999996
ADEL,04/21/2015,1,0,0,1,0,1,0,1,0,4,31.25,34,232.01999999999998
ADEL,04/22/2013,2,0,0,0,0,0,0,0,0,2,19.5,18,233.16
ADEL,04/22/2014,2,1,0,0,2,0,0,2,1,8,50.0,47,569.27
ADEL,04/25/2013,0,0,0,0,2,0,0,0,0,2,3.75,8,60.9
ADEL,04/26/2012,1,1,0,0,1,0,0,0,0,3,30.0,24,239.10000000000002
ADEL,04/28/2015,2,0,0,1,1,0,0,2,0,6,42.75,52,553.82
ADEL,04/29/2013,3,2,0,0,1,0,0,1,0,7,102.75,81,1182.2700000000002
ADEL,04/29/2014,0,0,1,0,0,0,0,0,0,1,1.12,3,36.42
ADEL,04/30/2012,3,2,0,0,7,2,1,0,0,15,100.5,86,1202.02
ADEL,05/02/2013,1,0,0,0,2,0,0,2,0,5,25.0,32,258.48
ADEL,05/03/2012,3,0,0,0,1,0,0,0,0,4,10.1,14,194.5
ADEL,05/05/2015,0,2,0,1,3,0,0,2,1,9,63.0,86,1035.04
ADEL,05/06/2013,0,0,0,0,1,0,0,1,0,2,63.0,36,515.82
ADEL,05/06/2014,2,2,0,0,1,0,0,2,0,7,103.25,82,947.0
ADEL,05/09/2013,0,0,1,0,1,0,0,0,0,2,11.0,7,91.07000000000001
ADEL,05/10/2012,0,0,0,0,0,1,1,0,0,2,4.5,9,144.69
ADEL,05/12/2015,2,1,0,1,2,0,0,1,0,7,162.0,108,1975.17
ADEL,05/13/2013,0,0,0,1,1,0,0,2,0,4,26.25,27,431.25
ADEL,05/13/2014,3,1,0,0,1,2,0,3,0,10,82.5,90,861.2099999999999
ADEL,05/14/2012,1,1,0,0,2,0,0,2,0,6,44.25,39,601.8199999999999
ADEL,05/16/2013,2,0,0,0,2,0,0,0,0,4,23.0,23,309.48
ADEL,05/17/2012,1,0,0,0,2,0,0,0,0,3,15.379999999999999,23,181.95
