City,Date,aggVODKA,aggRUM,aggBRANDIES,aggSCHNAPPS,aggWHISKIES,aggTEQUILA,aggSCOTCH,aggOTHER,aggLIQUEURS,numRecords,Volume Sold (Liters),Bottles Sold,Sale (Dollars)
Adel,08/08/2017,32,21,1,4,44,7,0,6,4,119,964.83,970,13599.440000000002
Afton,03/10/2017,2,0,0,0,3,0,0,0,0,5,60.0,48,734.04
Afton,03/17/2017,2,0,1,0,3,0,0,0,2,8,75.0,67,927.3599999999999
Afton,03/24/2017,2,0,0,1,3,0,0,1,0,7,63.0,49,694.74
Afton,03/31/2017,0,1,1,0,2,0,0,0,0,4,36.0,72,642.12
Afton,04/07/2017,2,2,0,0,0,0,0,0,0,4,61.5,42,670.6800000000001
Afton,04/14/2017,0,0,0,1,4,0,0,0,0,5,54.0,50,772.1999999999999
Afton,04/21/2017,3,0,0,0,2,0,0,0,1,6,69.0,60,693.6
Afton,04/28/2017,1,0,0,0,3,0,0,3,0,7,64.5,43,695.22
Afton,05/05/2017,3,0,0,0,3,1,0,0,0,7,52.5,67,625.02
Afton,05/12/2017,2,0,0,1,3,0,0,1,0,7,58.5,65,612.5400000000001
Afton,05/19/2017,4,1,0,0,3,1,0,1,0,10,97.5,85,1048.5
Afton,05/26/2017,0,0,0,0,3,0,0,0,1,4,51.0,27,678.96
Afton,06/02/2017,2,0,0,0,2,0,0,0,0,4,61.5,42,631.8
Afton,06/16/2017,2,1,0,0,1,0,0,1,1,6,64.5,38,657.06
Afton,06/23/2017,1,1,1,0,4,0,0,1,1,9,93.0,110,1268.28
Afton,06/30/2017,0,1,0,0,4,0,0,1,0,6,49.5,67,725.1
Afton,07/07/2017,1,0,1,0,3,0,0,0,0,5,48.0,60,620.9999999999999
Afton,07/14/2017,1,0,0,0,3,0,0,0,1,5,43.5,31,737.76
Afton,07/21/2017,1,0,0,0,3,1,0,0,0,5,40.5,50,620.64
Afton,07/28/2017,3,1,1,0,2,0,0,0,0,7,68.1,102,748.92
Afton,08/04/2017,2,0,0,0,3,0,0,0,0,5,66.0,37,543.06
Akron,03/20/2017,6,6,0,1,9,2,0,0,2,26,208.78000000000003,231,2588.1
Akron,04/03/2017,8,3,0,0,9,1,0,0,0,21,133.87,150,1595.43
Akron,04/17/2017,8,5,0,1,10,1,0,0,1,26,162.59000000000003,177,2106.3900000000003
Akron,05/08/2017,10,4,0,0,11,0,0,0,2,27,204.36,216,2343.8700000000003
Akron,05/26/2017,7,6,3,1,7,2,0,0,2,28,187.65,216,2363.1000000000004
Akron,06/12/2017,7,8,0,1,7,1,0,0,3,27,183.52,231,2566.92
Akron,06/26/2017,8,5,0,1,11,2,0,0,3,30,185.54000000000002,225,2335.1999999999994
Akron,07/17/2017,8,5,0,0,7,1,0,1,1,23,157.8,201,1931.2499999999998
Akron,08/07/2017,5,5,1,1,10,2,0,0,2,26,192.51,219,2334.36
Albert City,03/20/2017,5,2,0,0,2,0,0,1,0,10,105.0,144,1156.56
Albert City,04/17/2017,3,1,0,0,4,0,0,0,0,8,96.0,120,996.4200000000001
Albert City,05/08/2017,2,0,0,0,3,0,0,0,0,5,64.5,114,703.0799999999999
Albert City,06/05/2017,5,2,0,0,1,0,0,1,0,9,132.3,174,1243.9799999999998
Albert City,07/03/2017,1,3,0,0,4,0,0,0,0,8,66.5,79,863.01
Albia,03/15/2017,7,7,3,7,26,1,0,2,3,56,298.26,353,4980.870000000003
Albia,03/22/2017,8,9,2,6,34,3,0,4,3,69,449.25,462,6477.860000000003
Albia,03/29/2017,13,8,2,3,18,1,0,9,4,58,744.75,966,12427.12
Albia,04/05/2017,10,4,4,4,25,1,0,2,3,53,406.87,397,5755.640000000002
Albia,04/12/2017,11,9,0,5,22,1,0,5,2,55,380.81,430,5685.39
Albia,04/19/2017,15,10,2,4,28,2,0,3,5,69,492.25,484,6564.620000000002
Albia,04/26/2017,17,6,2,4,21,2,0,3,3,58,1156.12,898,13481.140000000001
Albia,05/03/2017,12,4,2,4,20,1,0,4,1,48,334.07,324,4845.799999999999
Albia,05/10/2017,7,6,1,2,14,1,0,7,3,41,277.86,266,3881.58
Albia,05/17/2017,15,6,4,6,21,4,0,3,8,67,512.63,550,7179.620000000003
Albia,05/24/2017,10,8,4,6,29,1,0,8,2,68,450.88,486,6972.8200000000015
Albia,05/31/2017,16,4,3,4,20,1,0,7,4,59,2444.8,1570,23909.32
Albia,06/05/2017,0,0,0,1,0,0,0,0,0,1,1.0,1,11.81
Albia,06/07/2017,13,12,3,3,23,3,0,9,5,71,566.63,568,7801.360000000002
Albia,06/14/2017,20,11,1,7,24,1,1,11,3,79,494.09,506,7571.460000000004
Albia,06/21/2017,16,7,3,2,27,4,0,12,4,75,510.4,512,7766.06
Albia,06/28/2017,15,15,2,8,24,3,0,7,7,81,526.77,552,7578.110000000003
Albia,07/05/2017,20,7,2,6,19,9,1,6,8,78,471.21000000000004,490,7341.940000000001
Albia,07/12/2017,14,4,6,1,16,0,0,7,2,50,394.25,378,4983.409999999998
Albia,07/19/2017,17,8,4,3,17,2,0,2,1,54,306.0799999999999,343,4632.280000000001
Albia,07/26/2017,11,9,1,4,16,1,0,4,2,48,333.59000000000003,356,5113.540000000002
Albia,08/02/2017,16,11,3,2,20,3,0,8,5,68,489.76,490,6032.670000000001
Albia,08/09/2017,20,6,2,9,25,0,0,3,3,68,402.90000000000026,409,5143.42
Albion,03/24/2017,11,11,1,3,17,7,0,2,1,53,211.93,303,3600.06
Albion,03/31/2017,0,4,0,1,9,0,0,1,1,16,108.37,167,2017.31
Albion,05/05/2017,6,1,0,0,9,0,0,0,1,17,151.5,223,2516.58
Albion,05/12/2017,1,2,0,0,3,0,0,0,2,8,73.5,109,1268.22
Albion,05/26/2017,2,0,0,0,2,0,0,0,0,4,99.0,84,786.4799999999999
Albion,06/30/2017,7,3,0,0,4,0,0,0,0,14,105.6,180,1440.8999999999999
Albion,07/28/2017,5,1,0,1,4,0,0,0,0,11,109.5,129,1190.19
Alburnett,04/05/2017,4,2,1,0,8,0,0,2,0,17,54.660000000000004,68,603.3699999999999
Alburnett,04/26/2017,3,0,0,0,1,0,0,0,0,4,69.0,108,690.0
Alburnett,06/14/2017,2,2,0,1,1,0,0,0,0,6,49.0,65,622.63
Alburnett,07/05/2017,3,0,0,3,2,0,0,0,0,8,72.0,89,759.0899999999999
Alden,03/10/2017,5,7,0,2,9,0,0,0,2,25,187.25,184,2335.9700000000003
Alden,03/17/2017,6,3,1,2,4,0,0,0,0,16,102.75,70,1431.8600000000001
Alden,03/24/2017,2,3,0,1,9,0,0,0,1,16,111.25,88,1386.23
Alden,03/31/2017,7,2,0,1,12,0,0,1,0,23,201.5,184,3278.739999999999
Alden,04/07/2017,5,3,1,0,6,0,0,2,1,18,122.75,81,1175.7799999999997
Alden,04/14/2017,6,1,1,0,4,0,0,1,3,16,104.25,80,1206.1300000000003
Alden,04/21/2017,5,1,0,1,6,0,0,0,3,16,108.25,75,1310.6299999999999
Alden,04/28/2017,2,2,1,1,10,0,0,0,1,17,106.25,87,1466.6999999999998
Alden,05/05/2017,7,6,0,0,3,1,0,0,1,18,126.5,90,1353.53
Alden,05/12/2017,10,3,1,0,7,0,0,0,0,21,205.2,276,2313.62
Alden,05/19/2017,3,3,0,2,9,0,0,0,2,19,107.75,87,1359.6900000000003
Alden,05/26/2017,3,2,0,0,11,0,0,2,1,19,105.75,99,1556.8800000000003
Alden,06/02/2017,4,3,0,1,11,0,0,0,2,21,213.0,178,2752.58
Alden,06/09/2017,3,6,0,0,7,2,0,1,3,22,117.5,89,1452.5399999999997
Alden,06/16/2017,6,3,0,2,4,0,0,1,0,16,131.5,82,1277.5400000000002
Alden,06/23/2017,9,1,0,0,6,1,0,0,0,17,103.5,90,1520.8499999999997
Alden,06/30/2017,9,6,0,1,6,0,0,0,1,23,205.5,231,2521.2
Alden,07/07/2017,6,1,0,0,8,0,0,0,0,15,112.25,87,1355.1299999999999
Alden,07/14/2017,4,3,0,0,5,0,0,0,4,16,107.5,75,1266.9299999999998
Alden,07/21/2017,5,5,0,0,9,3,0,4,1,27,195.5,199,2387.1099999999997
Alden,07/28/2017,7,1,0,1,4,2,0,0,0,15,108.25,88,1182.4399999999998
Alden,08/04/2017,2,4,0,1,6,1,0,1,0,15,124.0,91,1773.1399999999999
Alden,08/11/2017,5,2,0,1,11,0,0,0,0,19,111.0,91,1570.8999999999999
Algona,03/10/2017,26,17,9,9,61,6,2,7,12,149,1108.3899999999999,1240,15091.329999999994
Algona,03/17/2017,29,21,6,5,46,3,0,5,11,126,1014.6,1111,14389.360000000002
Algona,03/24/2017,29,12,3,7,46,6,0,11,3,117,1716.6899999999998,1368,17175.000000000004
Algona,03/31/2017,20,14,5,6,40,5,0,10,14,114,1456.6899999999998,1467,17554.52
Algona,04/07/2017,28,14,6,5,61,6,2,14,9,145,1914.6099999999994,1810,22695.54
Algona,04/14/2017,26,10,5,4,43,4,0,10,15,117,1326.4799999999998,1165,20054.17
Algona,04/21/2017,33,20,7,3,46,7,0,15,11,142,1581.2099999999996,1531,18481.50999999999
Algona,04/28/2017,34,13,5,6,38,3,0,10,7,116,1236.85,1223,14432.31
Algona,05/05/2017,25,22,5,8,54,6,0,7,15,142,1606.7399999999996,1607,18810.049999999992
Algona,05/12/2017,19,23,6,5,52,8,0,17,5,135,1081.1100000000001,1266,14699.149999999996
Algona,05/19/2017,40,21,3,4,53,4,1,17,9,152,1775.8999999999996,1459,19630.829999999987
Algona,05/26/2017,43,24,11,11,62,6,1,14,15,187,1714.8399999999995,1884,25760.190000000006
Algona,06/02/2017,38,19,4,3,59,5,0,5,16,149,1397.9399999999998,1445,21341.300000000003
Algona,06/09/2017,34,17,6,6,45,12,0,14,14,148,1407.2799999999995,1499,18891.389999999992
Algona,06/16/2017,39,26,3,4,53,8,1,15,12,161,1242.2399999999998,1453,18103.22
Algona,06/23/2017,75,56,8,23,100,10,2,27,27,328,2971.89,3097,41420.34000000003
Algona,06/30/2017,42,11,3,14,53,6,2,17,19,167,2211.3500000000004,1925,24729.259999999995
Algona,07/07/2017,43,24,4,7,68,14,0,11,12,183,2582.3799999999997,2337,36756.84999999999
Algona,07/14/2017,32,18,5,3,60,6,2,14,17,157,1671.56,1891,25232.28
Algona,07/21/2017,60,26,13,5,70,6,2,24,13,219,2030.6599999999994,2256,26495.220000000016
Algona,07/28/2017,41,23,8,4,46,9,1,17,11,160,3078.4699999999993,2371,36688.86000000001
Algona,08/04/2017,31,15,9,8,42,2,0,18,8,133,1144.65,1093,15100.449999999995
Algona,08/11/2017,31,7,1,1,26,3,0,10,11,90,1203.8199999999997,1056,11923.919999999996
Allison,03/13/2017,4,5,0,0,15,0,0,0,0,24,209.2,197,2136.81
Allison,03/20/2017,4,1,0,1,5,0,0,1,0,12,72.75,76,803.99
Allison,03/27/2017,9,2,0,2,9,0,0,0,1,23,179.85,164,1976.1600000000003
Allison,04/10/2017,4,5,1,1,2,0,0,1,1,15,101.6,96,893.3800000000002
Allison,04/17/2017,0,2,1,0,6,0,0,0,3,12,79.6,73,1381.83
Allison,04/24/2017,2,2,1,0,4,0,0,1,1,11,82.1,73,843.83
Allison,05/01/2017,7,5,0,4,8,1,0,1,1,27,215.75,222,2595.45
Allison,05/15/2017,4,2,0,1,5,0,0,1,2,15,101.7,81,1147.1699999999998
Allison,05/22/2017,8,3,0,1,10,2,0,0,1,25,210.0,231,2410.69
Allison,06/05/2017,6,2,2,4,4,0,0,0,5,23,142.17000000000002,128,1367.2699999999995
Allison,06/12/2017,4,5,0,1,8,1,0,1,0,20,196.0,200,2199.82
Allison,06/26/2017,4,2,0,1,10,0,0,0,1,18,101.8,84,1136.0400000000002
Allison,07/10/2017,13,5,1,3,16,1,0,0,0,39,346.85,377,4381.6900000000005
Allison,07/24/2017,6,2,0,0,5,1,0,1,3,18,117.2,93,1223.0199999999998
Allison,08/07/2017,15,8,1,2,11,0,0,0,3,40,287.45,308,3402.38
Alta,03/28/2017,5,3,0,0,5,0,0,1,1,15,180.3,294,1903.7400000000002
Alta,04/25/2017,4,1,1,0,4,1,0,3,0,14,171.0,204,1938.06
Alta,05/16/2017,5,2,1,0,1,1,0,3,1,14,199.8,228,2336.76
Alta,06/06/2017,4,1,0,0,2,0,0,2,0,9,145.5,162,1643.0399999999997
Alta,06/20/2017,4,3,1,0,4,0,0,0,0,12,159.0,192,1783.5600000000002
Alta,07/11/2017,4,0,1,0,3,0,0,0,0,8,73.5,103,932.3399999999999
Alta,08/08/2017,1,0,1,0,4,0,0,0,0,6,85.5,80,804.0
Altoona,03/10/2017,0,1,0,0,0,0,0,0,0,1,9.0,12,162.0
Altoona,03/13/2017,51,23,3,0,42,9,2,16,8,154,1673.25,1549,24558.970000000016
Altoona,03/15/2017,68,38,8,13,73,8,3,15,25,251,2383.5,3188,36728.000000000015
Altoona,03/21/2017,34,17,4,7,45,6,1,13,10,137,1169.9,1396,16432.689999999995
Altoona,03/22/2017,52,26,9,8,84,5,3,17,15,219,1545.0599999999995,2053,22764.890000000003
Altoona,03/28/2017,28,18,5,6,37,5,0,10,14,123,1025.42,1258,14192.569999999998
Altoona,03/29/2017,44,16,3,2,42,5,0,17,14,143,1604.2,1592,20514.2
Altoona,04/04/2017,35,8,5,1,34,7,0,10,9,109,1005.0500000000002,1445,16945.649999999998
Altoona,04/05/2017,43,13,3,6,37,6,0,24,5,137,2430.3500000000004,2116,28349.05999999999
Altoona,04/11/2017,35,19,5,1,32,4,0,11,8,115,1257.1,1520,16946.480000000003
Altoona,04/12/2017,50,22,3,5,59,1,1,16,11,168,2047.1000000000001,2384,31730.119999999984
Altoona,04/18/2017,42,15,5,0,23,5,0,6,14,110,1111.32,1410,14615.160000000002
Altoona,04/19/2017,32,22,8,11,57,13,1,20,21,185,1457.2999999999995,1530,20637.51
Altoona,04/25/2017,20,10,1,4,41,10,1,15,7,109,946.45,1313,13920.279999999999
Altoona,04/26/2017,33,22,4,3,41,9,0,14,4,130,1696.72,2108,26651.19999999999
Altoona,05/02/2017,37,10,4,4,38,6,1,6,7,113,1018.4100000000001,1437,13853.730000000005
Altoona,05/03/2017,82,34,4,8,61,6,2,26,11,234,4362.71,4772,77586.37000000001
Altoona,05/09/2017,90,49,8,6,88,14,1,35,22,313,2976.5099999999998,3311,44535.530000000006
Altoona,05/10/2017,44,19,5,9,61,13,1,34,12,198,2254.85,2290,29101.840000000007
Altoona,05/16/2017,50,17,5,2,53,10,0,14,13,164,1590.25,2007,24687.65000000001
Altoona,05/17/2017,53,23,8,15,49,11,1,23,14,197,4059.5500000000006,3244,50250.29000000002
Altoona,05/23/2017,37,9,5,3,36,7,0,9,8,114,852.6500000000001,1285,13864.159999999994
Altoona,05/24/2017,78,25,6,6,67,11,0,24,16,233,2281.7499999999995,2557,34115.920000000006
Altoona,05/30/2017,23,10,1,1,28,5,0,5,4,77,769.45,881,10376.270000000002
Altoona,05/31/2017,45,22,7,13,59,6,3,13,12,180,1511.1399999999996,1785,24105.959999999995
Altoona,06/02/2017,10,2,4,1,7,1,0,1,0,26,138.6,245,2332.4700000000003
Altoona,06/05/2017,4,0,0,0,2,0,0,0,0,6,86.25,61,1708.02
Altoona,06/06/2017,46,24,3,1,47,7,0,23,15,166,1525.66,1942,23206.930000000008
Altoona,06/07/2017,43,19,5,14,38,9,0,27,10,165,1598.8,1554,23398.73
Altoona,06/13/2017,100,36,13,5,103,16,4,35,29,341,4324.630000000001,4494,55185.089999999975
Altoona,06/14/2017,28,13,2,4,44,6,0,4,5,106,1189.98,1445,23827.510000000002
Altoona,06/20/2017,45,21,4,2,46,10,0,17,13,158,1559.25,1963,26974.44000000001
Altoona,06/21/2017,36,16,3,6,39,9,0,18,11,138,1784.9,1935,23092.22000000001
Altoona,06/27/2017,47,22,10,4,56,6,0,16,15,176,1834.04,1996,26707.350000000006
Altoona,06/28/2017,80,31,0,10,68,9,2,27,9,236,2173.3,2346,31731.01
Altoona,07/04/2017,73,24,6,4,43,7,1,19,16,193,1902.08,2241,26253.44000000001
Altoona,07/05/2017,56,29,6,20,69,10,4,16,16,226,2654.8,3111,42128.57000000001
Altoona,07/11/2017,37,15,3,4,41,11,1,11,9,132,980.3300000000002,1355,16218.299999999994
Altoona,07/12/2017,67,27,12,8,47,9,0,22,15,207,1916.9799999999998,2101,27811.479999999985
Altoona,07/18/2017,57,22,2,1,29,4,0,15,5,135,1572.63,1929,21113.85
Altoona,07/19/2017,70,32,5,14,68,18,0,26,18,251,3252.7,3062,42982.01000000005
Altoona,07/24/2017,1,0,0,0,0,0,0,0,0,1,72.0,72,2455.92
Altoona,07/25/2017,19,9,1,4,20,4,1,8,3,69,712.5,736,11582.340000000002
Altoona,07/26/2017,56,20,5,7,58,3,3,13,17,182,3290.5200000000004,4167,60470.38000000001
Altoona,08/01/2017,56,24,8,2,43,6,0,17,14,170,1600.0500000000002,1926,22898.180000000015
Altoona,08/02/2017,49,31,7,8,56,10,1,14,9,185,2151.6,2615,36840.28
Altoona,08/07/2017,0,1,0,0,0,0,0,0,1,2,45.0,60,1124.4
Altoona,08/08/2017,68,23,10,6,52,15,0,9,14,197,1741.3400000000001,2092,27998.030000000006
Altoona,08/09/2017,52,20,4,14,57,13,0,26,19,205,3247.1,3022,41874.09999999999
Altoona,08/14/2017,5,4,0,0,4,0,0,0,0,13,105.69999999999999,118,1344.7399999999998
Altoona,08/15/2017,49,19,5,4,55,5,0,12,10,159,1576.0,1859,22998.760000000006
Amana,06/01/2017,12,14,2,3,23,4,0,3,4,65,269.81,362,4557.049999999999
Amana,06/21/2017,7,3,0,0,3,0,0,0,1,14,117.0,162,2163.06
Amana,06/28/2017,3,0,0,0,8,0,0,0,1,12,80.4,114,1392.36
Amana,07/05/2017,1,3,0,0,8,0,0,1,0,13,72.9,96,824.18
Amana,07/27/2017,7,6,1,0,11,0,0,1,1,27,205.24,271,2555.34
Ames,03/10/2017,33,15,14,3,33,1,2,14,6,121,798.49,975,10000.220000000003
Ames,03/14/2017,2,0,1,1,14,0,0,2,2,22,78.73,165,1087.55
Ames,03/15/2017,245,105,34,40,261,47,18,77,85,912,10275.99,9573,145949.68000000025
Ames,03/17/2017,36,15,8,3,40,3,1,4,4,114,763.13,958,10003.54
Ames,03/22/2017,254,121,40,46,285,43,21,96,96,1002,6906.780000000001,7783,101685.15000000018
Ames,03/24/2017,58,20,9,3,54,3,1,18,7,173,1442.2299999999993,1625,20783.429999999986
Ames,03/29/2017,357,164,51,58,314,59,12,102,88,1205,9064.850000000008,9755,135564.5
Ames,03/31/2017,38,17,6,2,42,2,1,6,0,114,1075.25,1096,15990.149999999994
Ames,04/05/2017,327,168,60,55,332,52,31,92,105,1222,9025.03000000002,9711,144760.68000000017
Ames,04/07/2017,49,23,16,0,46,5,0,23,6,168,3029.000000000001,2439,30175.48999999999
Ames,04/10/2017,0,1,0,0,0,0,0,0,0,1,0.75,1,15.74
Ames,04/12/2017,313,159,63,68,351,71,26,128,99,1278,16958.530000000002,15590,220949.1700000001
Ames,04/14/2017,45,18,6,4,44,7,0,7,10,141,1006.9,1139,14407.609999999993
Ames,04/19/2017,273,130,49,50,286,50,22,73,82,1015,7605.2800000000025,8406,110901.32
Ames,04/21/2017,36,22,6,4,49,7,0,18,4,146,1069.6999999999998,1252,14429.779999999992
Ames,04/26/2017,314,162,35,48,303,58,13,87,86,1106,8091.9200000000055,8654,118029.77999999997
Ames,04/28/2017,42,21,11,4,36,10,0,11,4,139,1339.1899999999994,1402,18180.139999999992
Ames,05/03/2017,267,121,43,55,277,74,26,98,69,1030,6623.790000000001,7425,97735.20999999998
Ames,05/05/2017,35,12,7,2,28,0,0,8,5,97,861.3,889,11985.999999999998
Ames,05/08/2017,10,3,7,0,7,3,0,0,1,31,224.17000000000002,427,3422.18
Ames,05/10/2017,268,151,45,48,324,72,19,129,107,1163,21581.37999999997,19391,293155.7600000001
Ames,05/12/2017,34,19,2,3,31,15,0,15,3,122,1126.25,1089,17762.51
Ames,05/17/2017,172,84,40,25,219,34,16,81,48,719,4787.179999999999,5168,75622.20999999999
Ames,05/18/2017,4,0,5,0,4,0,0,0,0,13,119.39999999999999,186,2017.4399999999998
Ames,05/19/2017,54,21,16,2,48,5,1,13,10,170,1214.8399999999992,1641,19079.009999999984
Ames,05/24/2017,233,112,27,36,283,57,22,105,74,949,5989.429999999999,6649,95305.47999999994
Ames,05/26/2017,37,17,11,3,42,3,0,17,8,138,2397.75,2063,27021.809999999987
Ames,05/31/2017,213,95,41,30,237,42,12,80,72,822,5982.670000000001,6035,88383.05999999988
Ames,06/01/2017,0,1,0,0,0,0,0,0,0,1,0.5,1,7.2
Ames,06/02/2017,58,18,5,3,45,4,0,10,7,150,1171.81,1459,16151.23
Ames,06/07/2017,202,104,26,38,242,47,24,101,58,842,9612.290000000017,9737,115929.91
Ames,06/08/2017,13,1,0,1,7,1,0,9,2,34,76.85,94,1098.89
Ames,06/09/2017,68,24,13,3,48,9,0,12,5,182,1516.4199999999996,1907,21765.389999999992
Ames,06/13/2017,6,4,1,1,3,2,0,2,4,23,237.45,262,2272.6099999999997
Ames,06/14/2017,177,83,34,24,206,39,10,92,53,718,5650.09,5978,96886.29000000005
Ames,06/16/2017,50,25,13,5,59,5,0,16,8,181,1717.3,2077,29714.550000000007
Ames,06/20/2017,8,1,2,0,15,1,1,1,0,29,300.45,331,3193.74
Ames,06/21/2017,271,115,41,27,264,68,27,107,82,1002,7268.759999999999,7384,105462.04
Ames,06/23/2017,47,25,7,9,46,7,1,14,5,161,1139.5700000000002,1312,14740.77
Ames,06/28/2017,217,94,50,51,282,51,15,105,94,959,9388.200000000019,9380,158175.08
Ames,06/29/2017,1,0,0,0,0,0,0,0,0,1,12.0,12,297.0
Ames,06/30/2017,45,7,7,1,20,2,1,8,6,97,867.7499999999999,1096,11590.069999999994
Ames,07/03/2017,0,0,0,0,0,1,0,0,0,1,0.75,1,22.5
Ames,07/05/2017,262,126,40,34,245,42,12,91,66,918,6665.930000000005,7525,99245.67000000011
Ames,07/06/2017,0,0,0,0,1,0,0,0,0,1,0.5,1,13.59
Ames,07/07/2017,49,20,10,8,37,6,3,17,3,153,1322.4999999999998,1407,19574.340000000007
Ames,07/12/2017,219,86,36,37,232,27,15,92,54,798,10938.360000000004,9581,140800.0800000005
Ames,07/13/2017,14,8,2,0,9,2,0,1,1,37,260.63,320,3273.25
Ames,07/14/2017,45,18,10,3,46,1,0,13,5,141,1047.27,1371,14562.439999999993
Ames,07/17/2017,2,1,0,4,8,1,0,4,1,21,398.25,404,3285.3100000000004
Ames,07/19/2017,214,106,32,32,243,65,22,76,62,852,6043.189999999999,6900,103585.12000000008
Ames,07/20/2017,0,1,0,0,1,0,0,0,0,2,96.0,96,635.52
