City,Date,aggVODKA,aggRUM,aggBRANDIES,aggSCHNAPPS,aggWHISKIES,aggTEQUILA,aggSCOTCH,aggOTHER,aggLIQUEURS,numRecords,Volume Sold (Liters),Bottles Sold,Sale (Dollars)
Spencer,04/04/2018,82,37,20,14,129,14,2,32,31,361,2027.3800000000003,2027,27842.49000000001
Spencer,04/11/2018,79,35,18,18,90,9,2,27,35,313,1983.4600000000003,1823,27847.42
Spencer,04/18/2018,54,42,11,14,100,8,1,28,34,292,1899.9299999999996,1653,23998.490000000005
Spencer,04/25/2018,65,37,17,12,101,21,1,25,26,305,1894.6399999999994,1735,24086.08999999997
Spencer,05/02/2018,85,47,15,16,110,13,1,27,30,344,4290.679999999999,3323,46050.91000000002
Spencer,05/09/2018,83,49,15,17,103,33,2,43,26,371,2779.45,2364,33889.87000000004
Spencer,05/16/2018,60,23,10,23,92,16,2,25,20,271,1642.6499999999999,1571,22093.78999999998
Spencer,05/23/2018,98,64,17,27,149,12,3,42,38,450,2649.5899999999992,2573,34417.29999999999
Spencer,05/24/2018,0,0,0,0,0,0,0,0,1,1,1.5,2,14.22
Spencer,12/27/2017,76,43,27,35,142,20,2,26,54,425,2365.6699999999996,2416,34459.320000000036
Spirit Lake,01/03/2018,49,32,6,10,86,10,0,29,28,250,2455.25,2288,30871.39000000001
Spirit Lake,01/05/2018,0,0,0,0,1,0,0,0,0,1,0.75,1,15.0
Spirit Lake,01/10/2018,48,13,7,13,48,1,2,12,17,161,1349.4000000000005,1268,19133.100000000002
Spirit Lake,01/17/2018,56,19,10,9,73,7,2,18,16,210,1893.9999999999998,1938,26730.920000000002
Spirit Lake,01/24/2018,48,40,6,19,90,16,4,15,21,259,2293.57,2328,32583.770000000015
Spirit Lake,01/31/2018,47,28,4,13,59,4,1,15,23,194,2199.12,2345,29576.68
Spirit Lake,02/07/2018,36,27,5,8,54,4,6,12,13,165,2090.4,1843,23258.230000000007
Spirit Lake,02/14/2018,45,15,5,4,45,3,0,10,17,144,1883.4899999999993,1529,20826.99999999998
Spirit Lake,02/21/2018,39,22,4,8,71,6,0,16,7,173,1496.0,1384,20248.159999999996
Spirit Lake,02/28/2018,45,18,7,7,54,3,1,11,13,159,2734.81,2104,31460.39
Spirit Lake,03/07/2018,43,31,2,8,75,3,4,16,21,203,1597.3199999999997,1963,21379.640000000003
Spirit Lake,03/14/2018,57,31,6,7,51,13,2,20,17,204,2084.85,1982,26359.67
Spirit Lake,03/21/2018,44,27,2,12,56,5,1,15,24,186,1384.0900000000001,1467,17261.3
