City,Date,aggVODKA,aggRUM,aggBRANDIES,aggSCHNAPPS,aggWHISKIES,aggTEQUILA,aggSCOTCH,aggOTHER,aggLIQUEURS,numRecords,Volume Sold (Liters),Bottles Sold,Sale (Dollars)
ACKLEY,08/10/2015,0,1,0,0,0,0,0,0,1,2,4.0,6,76.5
ACKLEY,08/18/2014,1,0,0,0,1,0,0,1,0,3,9.5,8,96.88
ACKLEY,08/19/2013,0,1,0,0,1,0,0,0,0,2,33.0,21,306.81
ACKLEY,08/24/2015,0,0,0,0,1,0,0,0,1,2,3.25,4,54.900000000000006
ACKLEY,08/25/2014,0,1,0,0,1,0,0,0,0,2,11.5,8,131.16
ACKLEY,08/26/2013,0,0,0,0,0,0,0,1,0,1,9.0,12,75.12
ACKLEY,08/27/2012,0,1,0,0,1,1,0,0,0,3,15.0,20,262.32
ACKLEY,08/28/2012,0,0,0,1,1,0,0,0,0,2,4.13,11,67.66
ACKLEY,08/31/2012,0,0,0,0,1,0,0,0,0,1,10.5,6,70.8
ACKLEY,08/31/2015,0,0,0,1,0,0,0,1,0,2,6.25,7,86.22
ACKLEY,09/09/2013,1,0,0,0,1,0,0,0,0,2,30.0,24,218.4
ACKLEY,09/11/2012,1,1,0,0,2,0,0,0,0,4,28.0,38,466.38
ACKLEY,09/14/2015,1,0,0,1,1,0,0,1,1,5,22.5,22,270.34999999999997
ACKLEY,09/15/2014,3,1,0,0,3,0,0,1,1,9,63.0,71,757.79
ACKLEY,09/16/2013,0,0,0,1,1,0,0,1,0,3,25.0,16,205.68
ACKLEY,09/23/2013,0,0,0,0,1,0,0,1,0,2,10.0,14,135.78
ACKLEY,09/25/2012,0,0,0,0,1,0,0,0,0,1,42.0,24,376.08
ACKLEY,09/28/2015,1,2,0,1,0,0,0,0,0,4,8.74,12,98.03
ACKLEY,10/01/2012,2,1,0,0,0,0,0,2,0,5,42.0,40,301.82
ACKLEY,10/05/2015,1,0,0,0,0,0,0,1,0,2,14.25,11,184.53
ACKLEY,10/07/2013,1,0,0,0,2,0,0,0,0,3,30.0,24,386.64
ACKLEY,10/09/2012,0,0,0,0,2,0,0,0,0,2,1.0,2,23.18
ACKLEY,10/13/2014,0,0,0,0,1,1,0,1,0,3,10.5,15,211.23000000000002
ACKLEY,10/19/2015,0,0,0,0,1,0,0,0,0,1,9.0,12,94.2
ACKLEY,10/21/2013,0,1,0,0,1,0,0,1,0,3,27.0,36,389.64
ACKLEY,10/22/2012,0,0,0,0,1,0,0,0,0,1,10.5,6,73.74
ACKLEY,10/26/2015,2,0,0,1,0,0,0,0,0,3,22.5,30,198.9
ACKLEY,10/27/2014,3,0,0,0,0,0,0,0,0,3,60.0,48,379.20000000000005
ACKLEY,10/30/2012,1,0,0,0,0,0,0,0,1,2,18.0,24,360.12
ACKLEY,11/02/2015,1,0,0,0,1,0,0,0,0,2,1.62,4,34.980000000000004
ACKLEY,11/05/2012,2,0,0,0,0,0,0,0,0,2,22.5,18,137.28
ACKLEY,11/12/2012,0,0,0,0,2,0,0,0,0,2,3.75,5,59.06999999999999
ACKLEY,11/13/2012,1,1,0,0,1,0,0,0,0,3,19.0,26,249.18
ACKLEY,11/13/2014,0,0,0,0,1,0,0,0,1,2,4.25,5,100.5
ACKLEY,11/16/2015,2,0,0,0,2,0,0,1,0,5,43.0,36,348.18
ACKLEY,11/17/2014,0,0,0,0,0,0,0,0,1,1,2.25,3,59.64
ACKLEY,11/18/2013,2,1,1,0,0,0,0,1,0,5,26.25,23,302.34000000000003
ACKLEY,11/20/2015,0,1,0,2,1,0,0,0,0,4,13.0,14,132.38
ACKLEY,11/30/2015,0,0,0,0,3,0,0,1,0,4,9.45,15,223.69
ACKLEY,12/01/2014,1,1,0,0,0,0,0,0,0,2,28.5,30,282.24
ACKLEY,12/02/2013,1,0,0,0,1,1,0,1,0,4,34.5,36,341.1
ACKLEY,12/08/2014,0,0,0,0,0,0,0,0,2,2,4.5,6,90.0
ACKLEY,12/10/2012,0,0,0,0,3,0,0,1,0,4,20.75,21,193.64999999999998
ACKLEY,12/15/2014,0,0,0,0,1,0,0,0,0,1,31.5,18,268.74
ACKLEY,12/16/2013,0,0,0,0,2,0,0,1,0,3,10.5,14,183.5
ACKLEY,12/18/2012,2,0,0,0,1,0,0,0,0,3,20.5,20,214.88
ACKLEY,12/20/2013,0,0,0,0,1,0,0,0,0,1,0.3,1,10.35
ACKLEY,12/27/2013,0,0,0,0,0,0,0,0,1,1,1.2,1,44.3
ACKLEY,12/28/2012,0,1,0,0,1,0,0,0,0,2,15.75,9,168.24
ACKLEY,12/29/2014,0,1,0,1,2,0,0,0,0,4,20.75,15,282.24
ADAIR,01/02/2013,0,0,0,0,1,0,0,0,0,1,21.0,12,188.04
ADAIR,01/06/2014,1,0,0,0,0,0,0,0,0,1,6.0,10,118.8
ADAIR,01/09/2013,0,0,0,0,1,0,0,0,0,1,6.0,10,74.4
ADAIR,01/11/2012,0,0,0,0,1,0,0,0,0,1,9.0,24,120.0
ADAIR,01/13/2014,0,0,0,0,2,0,0,0,0,2,19.5,18,238.32
ADAIR,01/16/2015,0,0,0,0,1,0,0,0,0,1,9.0,12,126.0
ADAIR,01/26/2015,0,0,1,0,1,0,0,0,0,2,18.0,24,260.28
ADAIR,02/01/2012,0,0,0,0,1,0,0,0,0,1,9.0,24,163.2
ADAIR,02/08/2012,1,0,0,0,0,0,0,0,0,1,10.5,6,64.2
ADAIR,02/09/2015,1,0,0,0,0,0,0,0,0,1,10.5,6,64.56
ADAIR,02/15/2012,0,0,0,0,2,0,0,0,0,2,19.5,30,156.72
ADAIR,02/20/2013,0,0,0,0,1,0,0,0,0,1,9.0,12,325.56
ADAIR,02/23/2015,1,1,0,0,0,0,0,0,0,2,31.5,18,291.12
ADAIR,03/06/2013,1,1,0,0,2,0,0,0,0,4,16.3,27,187.94000000000003
ADAIR,03/07/2012,0,2,0,0,0,0,0,0,0,2,19.5,18,305.76
ADAIR,03/21/2012,0,0,0,0,2,0,0,0,0,2,19.5,30,312.18
ADAIR,04/03/2013,2,0,0,0,0,0,0,0,1,3,14.1,18,225.06
ADAIR,04/07/2014,1,0,0,0,0,0,0,0,0,1,9.0,12,60.12
ADAIR,04/11/2012,2,0,0,0,1,0,0,0,0,3,18.5,25,303.88
ADAIR,04/17/2013,1,0,0,1,1,0,0,0,0,3,31.5,42,346.5
ADAIR,04/18/2012,0,0,0,0,0,0,0,1,0,1,9.0,12,106.2
ADAIR,04/20/2015,1,1,0,0,0,0,0,0,0,2,19.5,30,236.64
ADAIR,04/24/2013,1,0,0,0,0,0,0,0,0,1,9.0,12,60.72
ADAIR,04/25/2012,1,0,0,0,0,0,0,1,0,2,19.5,18,197.39999999999998
ADAIR,04/27/2015,1,0,0,0,0,0,0,0,0,1,9.0,12,114.0
ADAIR,04/28/2014,1,1,0,0,0,0,0,1,0,3,27.0,36,311.88
ADAIR,05/08/2013,1,0,0,0,1,0,0,0,0,2,18.0,24,366.12
ADAIR,05/09/2012,1,0,0,1,0,0,0,0,0,2,30.0,24,195.0
ADAIR,05/12/2014,1,0,0,0,2,0,0,1,0,4,37.5,54,439.26
ADAIR,05/16/2012,2,0,0,0,1,0,0,0,0,3,19.5,39,236.28
ADAIR,05/18/2015,1,0,0,0,0,0,0,0,0,1,9.0,12,60.12
ADAIR,05/22/2013,2,1,0,0,0,0,0,0,0,3,28.5,30,407.03999999999996
ADAIR,05/23/2012,0,0,0,0,1,0,0,0,0,1,9.0,12,94.08
ADAIR,06/05/2013,0,0,0,0,2,0,0,0,0,2,27.0,36,461.88
ADAIR,06/06/2012,0,0,0,0,1,0,0,0,0,1,1.0,2,25.88
ADAIR,06/09/2014,2,1,0,0,1,1,0,0,0,5,36.0,72,720.96
ADAIR,06/22/2015,1,0,0,0,0,0,0,0,0,1,21.0,12,129.6
ADAIR,06/26/2013,2,2,0,0,0,0,0,0,1,5,69.0,72,880.56
ADAIR,06/27/2012,1,2,0,1,3,0,0,2,1,10,56.1,68,983.5800000000002
ADAIR,07/06/2015,2,0,0,0,0,0,0,0,0,2,19.5,18,271.44
ADAIR,07/07/2014,0,1,0,0,1,0,0,0,0,2,18.0,36,267.84000000000003
ADAIR,07/11/2012,1,2,0,0,2,0,0,0,0,5,40.5,42,583.38
ADAIR,07/14/2014,1,0,0,0,0,0,0,0,0,1,9.0,24,64.56
ADAIR,07/15/2013,0,0,0,0,1,0,0,0,0,1,1.5,3,30.72
ADAIR,07/18/2012,1,2,0,0,0,0,0,0,0,3,17.25,18,179.57999999999998
ADAIR,07/25/2012,1,0,0,0,0,0,0,1,0,2,12.75,12,123.9
ADAIR,07/28/2014,0,0,0,0,0,0,0,0,1,1,9.0,12,225.0
ADAIR,08/03/2015,2,0,0,0,0,0,0,0,0,2,15.0,22,235.8
ADAIR,08/08/2012,0,0,0,0,1,0,0,0,0,1,9.0,12,243.72
ADAIR,08/18/2014,0,0,0,0,2,0,0,0,0,2,18.0,36,272.28
ADAIR,08/19/2013,3,0,0,0,1,0,0,0,1,5,46.5,66,752.64
ADAIR,08/22/2012,3,1,0,0,1,0,0,0,1,6,52.5,54,752.0999999999999
ADAIR,08/25/2014,1,0,1,0,1,0,0,0,0,3,27.0,48,371.88
ADAIR,08/31/2015,4,0,0,0,1,0,0,1,0,6,78.0,84,1162.56
ADAIR,09/08/2014,0,0,0,0,1,0,0,0,0,1,9.0,24,279.12
ADAIR,09/16/2013,0,0,0,0,2,0,0,0,0,2,18.0,48,446.64
ADAIR,09/19/2012,1,0,0,0,0,0,0,0,0,1,9.0,12,58.56
ADAIR,09/22/2014,1,0,0,0,1,0,0,0,0,2,18.0,24,381.84000000000003
ADAIR,09/23/2013,0,0,0,0,1,0,0,0,0,1,9.0,24,275.52
ADAIR,09/26/2012,2,0,0,0,1,0,0,0,0,3,25.5,18,288.78
ADAIR,09/29/2014,1,0,0,0,0,0,0,0,0,1,9.0,12,60.12
ADAIR,10/05/2015,1,0,0,0,5,1,0,0,1,8,51.0,78,888.3
ADAIR,10/10/2012,2,0,0,0,1,0,0,0,0,3,28.5,42,274.68
ADAIR,10/17/2012,1,0,0,0,0,0,0,0,0,1,9.0,12,311.52
ADAIR,10/20/2014,1,0,0,0,1,0,0,0,0,2,19.5,18,158.76
ADAIR,10/28/2013,1,0,0,0,1,0,0,0,0,2,16.5,18,219.84
ADAIR,10/31/2012,1,0,0,0,0,0,0,0,0,1,9.0,12,58.56
ADAIR,11/04/2013,2,0,0,0,0,0,0,0,0,2,19.5,18,244.5
ADAIR,11/07/2012,0,0,0,0,1,0,0,0,0,1,9.0,12,89.28
ADAIR,11/14/2012,0,0,0,0,1,0,0,0,0,1,10.5,6,116.88
ADAIR,11/16/2015,2,0,0,0,1,0,0,0,0,3,24.0,46,252.84
ADAIR,11/18/2013,0,0,0,0,0,1,0,0,0,1,0.5,1,17.25
ADAIR,11/21/2014,0,0,0,0,1,0,0,0,0,1,9.0,12,261.6
ADAIR,11/28/2012,0,2,0,0,1,0,0,0,0,3,12.75,33,227.31
ADAIR,11/30/2015,1,0,0,0,2,0,0,0,1,4,18.25,20,235.98
ADAIR,12/08/2014,0,0,0,0,0,0,0,1,0,1,9.0,12,144.0
ADAIR,12/12/2012,1,0,0,0,0,0,0,1,1,3,19.5,18,214.38
ADAIR,12/16/2013,0,1,0,0,0,0,0,0,0,1,9.0,12,104.04
ADAIR,12/19/2014,1,0,0,0,0,0,0,0,0,1,9.0,12,148.56
ADAIR,12/26/2014,1,0,0,0,0,0,0,1,0,2,18.0,24,220.56
ADEL,01/03/2013,0,0,0,0,1,0,0,1,0,2,10.5,16,173.44
ADEL,01/06/2015,0,3,0,0,2,0,0,1,1,7,57.75,69,934.35
ADEL,01/07/2014,4,1,0,1,1,0,0,0,2,9,56.25,75,870.5
ADEL,01/09/2012,2,0,0,0,0,1,0,1,0,4,20.75,13,206.89999999999998
ADEL,01/10/2013,0,1,0,0,0,0,0,0,0,1,0.5,1,8.25
ADEL,01/12/2012,0,0,0,0,1,0,0,0,0,1,9.0,12,89.28
ADEL,01/13/2015,0,0,0,0,2,0,0,0,0,2,3.3,5,75.6
ADEL,01/14/2013,2,0,0,0,0,0,0,0,0,2,5.75,5,77.05
ADEL,01/14/2014,1,0,0,2,3,0,1,0,0,7,35.25,39,451.66999999999996
ADEL,01/16/2012,1,1,0,0,3,0,0,2,0,7,35.5,30,313.5
ADEL,01/17/2013,0,0,1,0,1,0,0,0,0,2,10.0,14,179.26000000000002
ADEL,01/19/2012,0,1,0,0,0,0,0,0,0,1,0.5,1,7.25
ADEL,01/20/2015,2,1,0,0,1,0,0,1,0,5,23.5,32,394.92
ADEL,01/21/2013,1,0,0,0,2,0,0,0,0,3,10.25,11,212.35000000000002
ADEL,01/21/2014,1,0,0,0,5,0,0,0,0,6,44.25,60,547.86
ADEL,01/23/2012,3,0,1,1,0,1,0,2,0,8,23.75,23,239.84
ADEL,01/24/2013,0,0,0,1,1,0,0,0,0,2,4.5,9,84.93
ADEL,01/26/2012,0,1,0,0,0,0,0,0,0,1,2.25,6,38.7
ADEL,01/27/2015,0,0,0,0,4,0,0,2,2,8,60.5,86,1071.7399999999998
ADEL,01/28/2013,1,0,0,0,0,0,0,0,0,1,157.5,90,934.2
ADEL,01/28/2014,3,0,0,0,3,0,0,1,0,7,83.1,162,900.6600000000001
ADEL,01/30/2012,2,0,0,0,0,0,0,0,0,2,21.0,24,128.88
ADEL,01/31/2013,1,0,0,0,0,0,0,0,0,1,2.25,6,40.5
ADEL,02/02/2012,1,0,0,0,1,0,0,0,0,2,30.0,24,222.48000000000002
ADEL,02/03/2015,0,0,0,0,4,0,0,0,0,4,16.1,14,276.5
ADEL,02/04/2013,0,1,0,0,0,0,0,0,0,1,9.0,12,163.08
ADEL,02/04/2014,1,1,0,0,1,0,1,3,0,7,33.0,37,468.65999999999997
ADEL,02/06/2012,0,2,0,2,1,0,0,0,0,5,7.12,11,106.53
ADEL,02/07/2013,0,0,1,0,0,0,0,0,0,1,0.5,1,8.87
ADEL,02/10/2015,0,0,0,0,1,0,0,1,1,3,19.12,27,263.61
ADEL,02/11/2013,0,0,0,0,1,0,0,0,0,1,9.0,12,121.56
ADEL,02/11/2014,0,1,0,0,1,0,0,0,0,2,19.5,18,265.56
ADEL,02/13/2012,1,0,0,0,1,1,0,1,0,4,23.25,25,384.05
ADEL,02/14/2013,1,1,0,0,0,1,0,0,0,3,5.0,13,76.22999999999999
ADEL,02/17/2015,2,0,0,0,2,0,0,3,0,7,42.22,42,501.03000000000003
ADEL,02/18/2013,2,0,0,0,1,0,0,3,0,6,39.0,36,318.33
ADEL,02/18/2014,2,1,0,0,1,0,0,1,0,5,32.0,28,326.84
ADEL,02/20/2012,2,0,0,0,1,1,0,0,0,4,17.0,14,127.36
ADEL,02/21/2013,1,1,0,0,0,0,0,1,0,3,15.5,28,218.39999999999998
ADEL,02/23/2012,1,1,0,0,0,0,0,0,0,2,15.0,12,113.75999999999999
ADEL,02/25/2013,4,2,0,0,2,0,0,0,0,8,64.5,62,804.8
ADEL,02/25/2014,2,0,1,0,6,0,0,3,1,13,114.35,113,1228.16
ADEL,02/27/2012,0,1,0,0,1,0,0,1,0,3,7.0,8,78.72
ADEL,02/28/2013,1,0,0,0,2,0,0,0,0,3,13.25,13,118.3
ADEL,03/01/2012,1,0,0,0,0,0,0,0,0,1,2.25,6,18.54
ADEL,03/03/2015,3,0,1,0,4,0,1,0,0,9,92.85,124,2345.9999999999995
ADEL,03/04/2013,3,1,1,0,5,0,0,3,0,13,100.5,106,1284.82
ADEL,03/04/2014,1,0,0,0,6,1,1,1,0,10,43.55,89,751.8
ADEL,03/05/2012,3,0,1,0,0,1,0,0,0,5,30.0,36,288.52
ADEL,03/07/2013,0,0,0,0,2,0,0,0,0,2,1.1,2,17.68
ADEL,03/08/2012,0,0,0,0,1,0,0,0,0,1,2.25,6,16.8
ADEL,03/10/2015,1,2,0,0,3,0,0,1,0,7,50.82000000000001,62,442.06000000000006
ADEL,03/11/2013,0,1,0,0,1,0,0,2,0,4,34.5,30,344.76
ADEL,03/11/2014,0,0,0,1,2,0,0,1,0,4,22.2,30,330.84000000000003
ADEL,03/12/2012,2,1,0,0,3,0,0,1,0,7,36.5,41,467.13
ADEL,03/14/2013,0,0,0,0,1,0,0,0,0,1,9.0,12,179.52
ADEL,03/15/2012,0,0,0,0,0,0,0,1,0,1,0.5,1,8.16
ADEL,03/17/2015,2,0,0,0,0,0,0,0,0,2,13.5,18,232.26
ADEL,03/18/2013,2,3,0,0,1,0,0,0,0,6,30.0,40,424.38
ADEL,03/18/2014,3,0,0,0,2,0,0,0,1,6,25.25,35,432.13
ADEL,03/21/2013,1,0,0,0,2,0,0,0,0,3,18.0,16,287.4
ADEL,03/22/2012,0,0,0,0,1,0,0,0,0,1,4.5,6,77.94
ADEL,03/24/2015,1,1,0,0,0,0,0,1,0,3,30.0,24,278.46000000000004
ADEL,03/25/2014,1,1,0,0,1,0,0,1,0,4,29.25,39,436.16999999999996
ADEL,03/28/2013,0,0,1,0,1,0,0,0,0,2,4.12,7,100.66999999999999
ADEL,03/29/2012,2,1,0,1,3,1,0,0,0,8,58.5,69,768.78
ADEL,03/31/2015,3,1,0,0,5,0,0,0,0,9,36.95,35,430.60999999999996
ADEL,04/01/2013,2,0,0,0,2,0,0,0,0,4,64.5,78,856.6800000000001
ADEL,04/01/2014,0,0,0,0,2,0,0,1,0,3,94.25,127,1992.81
ADEL,04/04/2013,0,1,0,0,0,0,0,0,0,1,10.5,6,103.92
ADEL,04/05/2012,0,0,0,0,0,1,0,0,0,1,4.5,6,92.1
ADEL,04/07/2015,0,0,0,0,0,0,0,0,1,1,2.25,3,45.0
ADEL,04/08/2014,3,1,0,0,1,1,0,3,0,9,86.62,109,820.19
ADEL,04/11/2013,0,0,0,1,1,0,0,0,0,2,6.75,18,57.300000000000004
ADEL,04/12/2012,3,0,0,1,2,0,0,0,0,6,60.0,54,532.64
ADEL,04/14/2015,1,1,0,0,4,1,0,3,0,10,88.7,112,1336.95
ADEL,04/15/2013,3,0,0,0,0,0,0,0,0,3,28.5,30,312.9
ADEL,04/15/2014,0,1,2,0,0,0,1,2,0,6,21.2,17,218.14
ADEL,04/18/2013,0,0,0,0,1,1,0,0,0,2,7.5,16,98.76
ADEL,04/19/2012,1,0,0,0,0,0,0,1,0,2,13.5,18,120.66
ADEL,04/21/2015,2,0,0,1,1,2,0,0,0,6,82.87,72,1111.05
ADEL,04/22/2013,1,1,0,0,2,0,0,1,1,6,52.5,54,783.24
ADEL,04/22/2014,3,1,0,0,1,0,0,2,0,7,36.5,43,351.49
ADEL,04/25/2013,0,0,0,2,1,0,0,0,0,3,31.5,28,268.28
ADEL,04/26/2012,1,0,0,0,0,0,0,0,1,2,22.5,30,232.2
ADEL,04/28/2015,1,1,0,0,2,0,0,0,0,4,28.5,38,281.56
ADEL,04/29/2013,0,1,0,0,0,0,0,0,0,1,9.0,12,206.16
ADEL,04/29/2014,2,0,0,0,0,0,0,0,1,3,13.25,10,105.84
ADEL,04/30/2012,1,0,1,1,3,0,0,4,2,12,45.75,49,598.9499999999999
ADEL,05/02/2013,0,1,0,0,1,0,0,1,0,3,21.75,24,246.77999999999997
ADEL,05/03/2012,1,0,0,0,2,0,0,1,1,5,11.3,15,188.45
ADEL,05/05/2015,1,1,1,0,3,0,0,1,1,8,44.25,43,470.44
ADEL,05/06/2013,2,0,0,0,1,0,0,1,0,4,37.5,42,422.82000000000005
ADEL,05/06/2014,1,3,0,0,5,1,0,0,0,10,135.1,101,1810.12
ADEL,05/09/2013,2,0,1,0,1,1,0,1,0,6,26.37,40,382.21
ADEL,05/10/2012,1,0,1,1,1,2,0,0,0,6,18.25,28,350.69
ADEL,05/12/2015,1,2,0,0,0,0,0,0,0,3,316.5,222,2411.4
ADEL,05/13/2013,0,0,0,0,0,0,0,1,1,2,15.0,12,170.94
ADEL,05/13/2014,1,1,0,0,1,1,0,0,0,4,14.25,19,237.54
ADEL,05/14/2012,0,0,0,0,2,0,0,3,0,5,300.0,192,2798.22
ADEL,05/16/2013,1,0,0,0,2,0,0,0,0,3,13.870000000000001,15,142.5
ADEL,05/17/2012,2,1,0,0,0,0,0,0,0,3,21.6,13,177.6
ADEL,05/19/2015,2,0,0,0,1,0,0,0,0,3,49.5,42,416.46
ADEL,05/20/2013,1,0,0,0,0,0,0,1,0,2,14.0,8,123.82
ADEL,05/20/2014,1,0,0,0,3,0,0,0,0,4,30.5,46,357.70000000000005
ADEL,05/21/2012,0,0,0,0,4,0,0,1,0,5,43.5,42,601.26
ADEL,05/23/2013,1,0,0,0,1,0,0,2,1,5,13.379999999999999,24,242.56
